date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,38,37,40
10-05-2020,41,39,41
10-06-2020,43,40,45
10-07-2020,45,41,48
10-08-2020,45,45,47
10-09-2020,46,46,48
10-10-2020,52,52,53
10-11-2020,53,52,54
10-12-2020,56,56,56
10-13-2020,57,57,57
10-14-2020,56,56,58
10-15-2020,59,59,60
10-16-2020,61,61,62
10-17-2020,63,62,69
10-18-2020,65,62,72
10-19-2020,68,66,77
10-20-2020,75,67,80
10-21-2020,77,70,83
10-22-2020,79,71,86
10-23-2020,81,71,90
10-24-2020,83,72,93
10-25-2020,85,72,100
10-26-2020,89,73,106
10-27-2020,90,74,111
10-28-2020,91,76,116
10-29-2020,94,78,123
10-30-2020,98,78,128
10-31-2020,100,78,135
11-01-2020,100,76,144
11-02-2020,105,78,152
11-03-2020,109,80,157
11-04-2020,111,80,164
11-05-2020,116,81,177
11-06-2020,120,82,184
11-07-2020,126,83,196
11-08-2020,128,83,205
11-09-2020,132,83,212
11-10-2020,134,83,222
11-11-2020,138,82,234
11-12-2020,142,82,247
11-13-2020,144,83,257
11-14-2020,146,82,271
11-15-2020,149,82,285
11-16-2020,152,82,298
11-17-2020,158,81,311
11-18-2020,161,82,323
11-19-2020,161,83,336
11-20-2020,165,82,353
11-21-2020,169,82,367
11-22-2020,172,82,378
11-23-2020,172,82,393
11-24-2020,173,82,404
11-25-2020,174,82,418
11-26-2020,174,81,428
11-27-2020,175,79,437
11-28-2020,176,79,451
11-29-2020,172,72,449
11-30-2020,174,71,458
12-01-2020,169,67,451
12-02-2020,171,66,457
12-03-2020,163,63,451
12-04-2020,161,62,457
12-05-2020,154,58,449
