region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,90.83,991,955,1027,89.45,92.17,991 [955 - 1027],90.83% [89.45% - 92.17%],915,798,1028,01-19-2021,projected
2,AL- DOTHAN,94.76,227,218,238,91.14,98.83,227 [218 - 238],94.76% [91.14% - 98.83%],196,148,250,01-19-2021,projected
5,AL- HUNTSVILLE,92.39,244,235,253,90.85,94.15,244 [235 - 253],92.39% [90.85% - 94.15%],233,204,266,01-19-2021,projected
6,AL- MOBILE,93.41,445,429,463,90.43,96.38,445 [429 - 463],93.41% [90.43% - 96.38%],383,298,468,01-19-2021,projected
7,AL- MONTGOMERY,93.71,242,231,253,91.13,95.59,242 [231 - 253],93.71% [91.13% - 95.59%],212,172,241,01-19-2021,projected
9,AL- TUSCALOOSA,89.22,101,98,107,87.62,91.32,101 [98 - 107],89.22% [87.62% - 91.32%],92,76,113,01-19-2021,projected
11,AZ- MESA,121.21,856,823,892,115.45,126.57,856 [823 - 892],121.21% [115.45% - 126.57%],816,702,922,01-19-2021,projected
12,AZ- PHOENIX,105.8,2060,1981,2145,102.2,109.07,2060 [1981 - 2145],105.8% [102.2% - 109.07%],1954,1682,2202,01-19-2021,projected
14,AZ- SUN CITY,97.16,145,139,151,94.69,99.26,145 [139 - 151],97.16% [94.69% - 99.26%],139,119,156,01-19-2021,projected
15,AZ- TUCSON,110.59,898,863,946,103.18,119.58,898 [863 - 946],110.59% [103.18% - 119.58%],772,585,999,01-19-2021,projected
16,AR- FORT SMITH,100.92,311,299,323,96.71,105.53,311 [299 - 323],100.92% [96.71% - 105.53%],268,214,327,01-19-2021,projected
18,AR- JONESBORO,88.63,90,86,93,86.97,90.29,90 [86 - 93],88.63% [86.97% - 90.29%],78,63,93,01-19-2021,projected
19,AR- LITTLE ROCK,90.38,699,675,725,88.19,92.66,699 [675 - 725],90.38% [88.19% - 92.66%],599,473,731,01-19-2021,projected
21,AR- SPRINGDALE,125.22,548,528,573,116.14,136.39,548 [528 - 573],125.22% [116.14% - 136.39%],478,382,596,01-19-2021,projected
22,AR- TEXARKANA,89.08,103,99,107,87.04,90.82,103 [99 - 107],89.08% [87.04% - 90.82%],89,69,106,01-19-2021,projected
23,CA- ORANGE CO.,99.89,1773,1717,1836,96.06,104.06,1773 [1717 - 1836],99.89% [96.06% - 104.06%],1522,1229,1841,01-19-2021,projected
25,CA- BAKERSFIELD,93.97,588,566,610,90.87,97.17,588 [566 - 610],93.97% [90.87% - 97.17%],505,393,621,01-19-2021,projected
31,CA- CHICO,88.44,60,58,62,87.66,89.53,60 [58 - 62],88.44% [87.66% - 89.53%],54,49,61,01-19-2021,projected
