date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,137,71,166
07-20-2020,126,66,151
07-21-2020,114,61,136
07-22-2020,106,57,124
07-23-2020,99,53,115
07-24-2020,93,50,107
07-25-2020,87,48,100
07-26-2020,82,46,94
07-27-2020,77,44,88
07-28-2020,74,43,84
07-29-2020,70,42,80
07-30-2020,67,40,76
07-31-2020,64,39,73
08-01-2020,61,38,69
08-02-2020,58,37,66
08-03-2020,55,35,63
08-04-2020,52,34,60
08-05-2020,49,32,57
08-06-2020,47,30,55
08-07-2020,45,29,52
08-08-2020,42,28,50
08-09-2020,40,27,47
08-10-2020,38,26,45
08-11-2020,36,24,43
08-12-2020,34,22,41
08-13-2020,32,21,40
08-14-2020,30,19,38
08-15-2020,29,18,36
08-16-2020,27,17,34
08-17-2020,26,16,33
08-18-2020,24,15,31
08-19-2020,23,14,30
08-20-2020,22,13,29
08-21-2020,21,12,28
08-22-2020,20,11,27
08-23-2020,19,10,25
08-24-2020,18,10,24
08-25-2020,17,9,23
08-26-2020,16,9,22
08-27-2020,15,8,21
08-28-2020,14,7,21
08-29-2020,14,7,20
08-30-2020,13,7,19
08-31-2020,13,6,18
09-01-2020,12,6,17
09-02-2020,11,5,17
09-03-2020,11,5,16
09-04-2020,10,5,15
09-05-2020,10,4,15
09-06-2020,9,4,14
09-07-2020,9,4,14
09-08-2020,8,4,13
09-09-2020,8,3,12
09-10-2020,8,3,12
09-11-2020,7,3,12
09-12-2020,7,3,11
