date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,9,4,28
07-20-2020,9,4,27
07-21-2020,9,4,27
07-22-2020,9,4,25
07-23-2020,9,4,25
07-24-2020,10,4,25
07-25-2020,10,4,25
07-26-2020,10,4,25
07-27-2020,10,4,25
07-28-2020,10,4,25
07-29-2020,10,4,25
07-30-2020,10,6,26
07-31-2020,10,6,26
08-01-2020,10,6,26
08-02-2020,10,6,26
08-03-2020,10,6,27
08-04-2020,10,6,27
08-05-2020,10,7,27
08-06-2020,10,7,27
08-07-2020,10,7,27
08-08-2020,11,7,29
08-09-2020,11,7,30
08-10-2020,11,7,30
08-11-2020,11,7,30
08-12-2020,12,7,30
08-13-2020,12,7,30
08-14-2020,12,7,30
08-15-2020,12,7,30
08-16-2020,13,7,30
08-17-2020,13,7,31
08-18-2020,13,7,31
08-19-2020,14,7,31
08-20-2020,14,8,32
08-21-2020,14,8,32
08-22-2020,15,8,32
08-23-2020,15,8,33
08-24-2020,16,8,33
08-25-2020,16,8,33
08-26-2020,16,8,33
08-27-2020,16,8,33
08-28-2020,16,8,33
08-29-2020,18,10,33
08-30-2020,19,10,33
08-31-2020,19,10,33
09-01-2020,19,11,34
09-02-2020,19,11,34
09-03-2020,19,11,34
09-04-2020,19,11,35
09-05-2020,19,11,36
09-06-2020,19,11,36
09-07-2020,19,11,37
09-08-2020,19,11,37
09-09-2020,19,11,38
09-10-2020,19,11,38
09-11-2020,19,11,39
09-12-2020,20,11,39
