date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,96,44,207
07-20-2020,102,45,213
07-21-2020,104,48,219
07-22-2020,107,49,223
07-23-2020,111,50,229
07-24-2020,114,52,233
07-25-2020,117,54,240
07-26-2020,120,56,244
07-27-2020,125,58,250
07-28-2020,130,61,257
07-29-2020,135,64,263
07-30-2020,142,65,270
07-31-2020,145,67,277
08-01-2020,150,70,282
08-02-2020,157,72,289
08-03-2020,160,75,294
08-04-2020,166,77,300
08-05-2020,171,80,309
08-06-2020,178,83,317
08-07-2020,187,84,325
08-08-2020,192,87,334
08-09-2020,196,91,342
08-10-2020,201,94,354
08-11-2020,207,98,361
08-12-2020,212,101,371
08-13-2020,219,102,379
08-14-2020,224,106,388
08-15-2020,227,107,401
08-16-2020,234,111,412
08-17-2020,237,114,424
08-18-2020,243,116,437
08-19-2020,247,117,447
08-20-2020,254,121,456
08-21-2020,258,122,464
08-22-2020,263,125,474
08-23-2020,267,128,481
08-24-2020,274,130,489
08-25-2020,281,133,495
08-26-2020,282,138,504
08-27-2020,286,139,513
08-28-2020,292,140,520
08-29-2020,296,145,526
08-30-2020,298,147,534
08-31-2020,306,149,544
09-01-2020,313,153,551
09-02-2020,319,155,560
09-03-2020,322,157,570
09-04-2020,324,161,578
09-05-2020,327,162,587
09-06-2020,332,165,598
09-07-2020,336,167,608
09-08-2020,337,171,619
09-09-2020,343,175,626
09-10-2020,349,177,632
09-11-2020,352,180,641
09-12-2020,358,182,646
