date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
07-19-2020,1,1,7
07-20-2020,1,1,8
07-21-2020,1,1,8
07-22-2020,1,1,9
07-23-2020,1,1,9
07-24-2020,1,1,9
07-25-2020,1,1,10
07-26-2020,1,1,10
07-27-2020,1,1,11
07-28-2020,1,1,12
07-29-2020,1,1,12
07-30-2020,1,1,12
07-31-2020,1,1,13
08-01-2020,1,1,13
08-02-2020,1,1,14
08-03-2020,1,1,14
08-04-2020,2,1,14
08-05-2020,2,1,15
08-06-2020,2,1,15
08-07-2020,2,1,16
08-08-2020,2,1,16
08-09-2020,2,1,17
08-10-2020,2,1,17
08-11-2020,3,1,18
08-12-2020,4,1,18
08-13-2020,4,1,18
08-14-2020,4,1,19
08-15-2020,4,1,19
08-16-2020,5,1,20
08-17-2020,5,1,20
08-18-2020,5,1,20
08-19-2020,5,1,21
08-20-2020,5,1,21
08-21-2020,5,1,21
08-22-2020,6,1,21
08-23-2020,6,1,21
08-24-2020,6,1,21
08-25-2020,6,1,21
08-26-2020,6,1,21
08-27-2020,6,1,21
08-28-2020,6,1,22
08-29-2020,7,1,22
08-30-2020,7,1,22
08-31-2020,7,1,22
09-01-2020,7,1,21
09-02-2020,8,1,22
09-03-2020,8,1,21
09-04-2020,8,1,21
09-05-2020,9,1,21
09-06-2020,9,1,21
09-07-2020,9,1,21
09-08-2020,10,1,21
09-09-2020,10,1,21
09-10-2020,10,2,22
09-11-2020,10,2,22
09-12-2020,10,2,22
