date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-28-2020,2,1,9
06-29-2020,3,1,10
06-30-2020,3,1,10
07-01-2020,3,1,10
07-02-2020,3,1,11
07-03-2020,3,1,11
07-04-2020,4,1,12
07-05-2020,4,1,12
07-06-2020,4,2,12
07-07-2020,4,2,12
07-08-2020,5,2,12
07-09-2020,5,2,12
07-10-2020,6,2,13
07-11-2020,6,2,14
07-12-2020,6,3,14
07-13-2020,7,3,15
07-14-2020,8,3,15
07-15-2020,8,3,15
07-16-2020,8,3,16
07-17-2020,8,3,16
07-18-2020,8,3,17
07-19-2020,8,3,17
07-20-2020,10,3,18
07-21-2020,10,3,18
07-22-2020,10,3,19
07-23-2020,10,3,19
07-24-2020,11,3,20
07-25-2020,11,4,21
07-26-2020,11,4,21
07-27-2020,12,4,22
07-28-2020,12,4,22
07-29-2020,12,4,22
07-30-2020,12,4,22
07-31-2020,12,5,23
08-01-2020,13,5,23
08-02-2020,13,5,23
08-03-2020,13,5,23
08-04-2020,13,6,23
08-05-2020,14,6,24
08-06-2020,15,6,24
08-07-2020,15,6,24
08-08-2020,15,6,25
08-09-2020,15,6,25
08-10-2020,15,6,25
08-11-2020,15,7,25
08-12-2020,15,7,25
08-13-2020,15,7,25
08-14-2020,15,8,26
08-15-2020,15,8,26
08-16-2020,15,8,26
08-17-2020,15,8,26
08-18-2020,15,8,27
08-19-2020,15,9,27
08-20-2020,15,9,27
08-21-2020,15,9,27
08-22-2020,15,9,27
