date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,6,6,6
10-05-2020,4,4,5
10-06-2020,2,2,3
10-07-2020,6,6,6
10-08-2020,5,5,6
10-09-2020,4,3,6
10-10-2020,5,5,5
10-11-2020,5,5,6
10-12-2020,6,6,6
10-13-2020,7,6,7
10-14-2020,5,5,5
10-15-2020,7,7,7
10-16-2020,7,7,7
10-17-2020,7,7,7
10-18-2020,7,7,7
10-19-2020,7,7,8
10-20-2020,7,7,8
10-21-2020,7,7,10
10-22-2020,7,7,10
10-23-2020,8,7,11
10-24-2020,8,7,13
10-25-2020,8,7,14
10-26-2020,10,7,14
10-27-2020,11,8,15
10-28-2020,11,8,16
10-29-2020,11,8,16
10-30-2020,11,7,17
10-31-2020,11,7,18
11-01-2020,11,9,19
11-02-2020,12,9,20
11-03-2020,13,9,21
11-04-2020,13,9,23
11-05-2020,14,9,23
11-06-2020,14,9,24
11-07-2020,14,10,26
11-08-2020,15,10,26
11-09-2020,15,10,27
11-10-2020,15,10,29
11-11-2020,15,10,30
11-12-2020,17,10,33
11-13-2020,17,10,33
11-14-2020,18,10,33
11-15-2020,18,10,35
11-16-2020,18,10,36
11-17-2020,18,10,39
11-18-2020,18,10,41
11-19-2020,18,10,43
11-20-2020,18,10,44
11-21-2020,20,10,46
11-22-2020,21,10,46
11-23-2020,22,10,50
11-24-2020,22,10,51
11-25-2020,22,10,51
11-26-2020,22,10,53
11-27-2020,22,10,55
11-28-2020,22,10,56
11-29-2020,22,10,59
11-30-2020,22,10,60
12-01-2020,22,10,64
12-02-2020,23,10,65
12-03-2020,23,10,70
12-04-2020,23,9,70
12-05-2020,24,9,72
