date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,type
01-22-2020,0,0,0
11-29-2020,21,21,22
11-30-2020,22,21,22
12-01-2020,22,22,23
12-02-2020,24,24,25
12-03-2020,23,23,24
12-04-2020,26,25,27
12-05-2020,30,30,30
12-06-2020,34,34,34
12-07-2020,37,37,38
12-08-2020,38,38,39
12-09-2020,39,38,39
12-10-2020,40,39,42
12-11-2020,42,42,43
12-12-2020,44,43,46
12-13-2020,46,44,47
12-14-2020,46,44,50
12-15-2020,49,45,51
12-16-2020,50,46,53
12-17-2020,51,47,56
12-18-2020,53,47,57
12-19-2020,54,48,59
12-20-2020,55,48,61
12-21-2020,55,49,65
12-22-2020,56,49,67
12-23-2020,56,48,69
12-24-2020,58,48,71
12-25-2020,61,49,79
12-26-2020,61,48,81
12-27-2020,64,48,88
12-28-2020,66,49,92
12-29-2020,71,50,99
12-30-2020,71,50,103
12-31-2020,76,54,109
01-01-2021,77,54,114
01-02-2021,84,57,119
01-03-2021,86,57,124
01-04-2021,87,58,130
01-05-2021,89,59,137
01-06-2021,94,60,141
01-07-2021,95,60,148
01-08-2021,96,60,154
01-09-2021,98,61,161
01-10-2021,101,61,168
01-11-2021,103,62,175
01-12-2021,105,63,181
01-13-2021,108,63,188
01-14-2021,109,63,194
01-15-2021,109,63,201
01-16-2021,112,63,206
01-17-2021,114,63,213
01-18-2021,115,63,217
01-19-2021,116,63,223
01-20-2021,118,63,229
01-21-2021,119,61,232
01-22-2021,120,61,234
01-23-2021,120,61,239
01-24-2021,120,58,243
01-25-2021,122,57,244
01-26-2021,122,56,245
01-27-2021,121,53,246
01-28-2021,119,51,246
01-29-2021,119,50,246
01-30-2021,118,49,246
