region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,92.88,553,509,612,86.96,100.18,553 [509 - 612],92.88% [86.96% - 100.18%],1088,588,1704,01-19-2021,projected
2,AL- DOTHAN,112.08,248,230,275,98.22,133.16,248 [230 - 275],112.08% [98.22% - 133.16%],426,242,706,01-19-2021,projected
5,AL- HUNTSVILLE,92.02,112,103,123,86.6,97.98,112 [103 - 123],92.02% [86.6% - 97.98%],226,124,338,01-19-2021,projected
6,AL- MOBILE,102.75,351,327,387,93.27,115.21,351 [327 - 387],102.75% [93.27% - 115.21%],650,379,1006,01-19-2021,projected
7,AL- MONTGOMERY,98.76,151,140,168,90.41,110.98,151 [140 - 168],98.76% [90.41% - 110.98%],290,161,479,01-19-2021,projected
9,AL- TUSCALOOSA,92.53,59,53,65,85.71,98.74,59 [53 - 65],92.53% [85.71% - 98.74%],125,57,187,01-19-2021,projected
11,AZ- MESA,121.46,387,354,439,101.26,150.45,387 [354 - 439],121.46% [101.26% - 150.45%],821,421,1395,01-19-2021,projected
12,AZ- PHOENIX,106.14,933,852,1061,93.4,124.66,933 [852 - 1061],106.14% [93.4% - 124.66%],1980,1015,3383,01-19-2021,projected
14,AZ- SUN CITY,96.67,63,57,72,88.52,108.4,63 [57 - 72],96.67% [88.52% - 108.4%],135,69,230,01-19-2021,projected
15,AZ- TUCSON,128.53,636,584,750,105.63,176.12,636 [584 - 750],128.53% [105.63% - 176.12%],1225,647,2426,01-19-2021,projected
16,AR- FORT SMITH,116.3,237,219,260,100.61,134.57,237 [219 - 260],116.3% [100.61% - 134.57%],465,264,699,01-19-2021,projected
18,AR- JONESBORO,92.83,60,55,67,88.08,99.36,60 [55 - 67],92.83% [88.08% - 99.36%],116,73,175,01-19-2021,projected
