region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.64,90,78,115,80.92,87.21,90 [78 - 115],82.64% [80.92% - 87.21%],223,78,609,04-28-2021,projected
2,AL- DOTHAN,85.27,33,28,37,80.38,90.62,33 [28 - 37],85.27% [80.38% - 90.62%],70,5,141,04-28-2021,projected
5,AL- HUNTSVILLE,86.06,42,37,52,82.61,93.99,42 [37 - 52],86.06% [82.61% - 93.99%],114,49,263,04-28-2021,projected
6,AL- MOBILE,101.25,195,171,236,87.42,124.28,195 [171 - 236],101.25% [87.42% - 124.28%],607,212,1265,04-28-2021,projected
7,AL- MONTGOMERY,84.92,29,25,35,82.52,91.38,29 [25 - 35],84.92% [82.52% - 91.38%],76,39,176,04-28-2021,projected
9,AL- TUSCALOOSA,81.8,2,1,5,80.0,84.01,2 [1 - 5],81.8% [80.0% - 84.01%],18,0,40,04-28-2021,projected
11,AZ- MESA,92.32,84,76,104,85.4,109.49,84 [76 - 104],92.32% [85.4% - 109.49%],244,107,584,04-28-2021,projected
12,AZ- PHOENIX,87.04,186,168,233,83.01,97.48,186 [168 - 233],87.04% [83.01% - 97.48%],533,228,1324,04-28-2021,projected
14,AZ- SUN CITY,85.56,15,13,19,82.47,92.96,15 [13 - 19],85.56% [82.47% - 92.96%],45,20,105,04-28-2021,projected
15,AZ- TUCSON,83.41,28,25,36,81.31,88.12,28 [25 - 36],83.41% [81.31% - 88.12%],86,33,205,04-28-2021,projected
16,AR- FORT SMITH,91.24,48,42,66,83.36,114.74,48 [42 - 66],91.24% [83.36% - 114.74%],144,43,445,04-28-2021,projected
18,AR- JONESBORO,82.65,8,6,11,80.0,87.74,8 [6 - 11],82.65% [80.0% - 87.74%],24,0,70,04-28-2021,projected
19,AR- LITTLE ROCK,82.22,49,40,66,80.31,86.91,49 [40 - 66],82.22% [80.31% - 86.91%],128,18,399,04-28-2021,projected
21,AR- SPRINGDALE,84.45,14,12,20,82.37,92.3,14 [12 - 20],84.45% [82.37% - 92.3%],47,25,130,04-28-2021,projected
22,AR- TEXARKANA,81.12,0,0,3,80.0,85.71,0 [0 - 3],81.12% [80.0% - 85.71%],11,0,56,04-28-2021,projected
23,CA- ORANGE CO.,80.13,0,0,1,80.01,80.31,0 [0 - 1],80.13% [80.01% - 80.31%],10,1,24,04-28-2021,projected
25,CA- BAKERSFIELD,80.0,0,0,0,80.0,80.14,0 [0 - 0],80.0% [80.0% - 80.14%],0,0,5,04-28-2021,projected
31,CA- CHICO,81.72,0,0,1,80.0,83.12,0 [0 - 1],81.72% [80.0% - 83.12%],11,0,20,04-28-2021,projected
33,CA- CONTRA COSTA CO.,80.95,7,6,8,80.2,82.05,7 [6 - 8],80.95% [80.2% - 82.05%],19,4,41,04-28-2021,projected
43,CA- FRESNO,80.0,0,0,0,80.0,80.39,0 [0 - 0],80.0% [80.0% - 80.39%],0,0,9,04-28-2021,projected
56,CA- LOS ANGELES,80.07,1,0,3,80.0,80.23,1 [0 - 3],80.07% [80.0% - 80.23%],17,0,57,04-28-2021,projected
58,CA- MODESTO,80.0,0,0,0,80.0,81.22,0 [0 - 0],80.0% [80.0% - 81.22%],0,0,21,04-28-2021,projected
62,CA- NAPA,80.34,0,0,0,80.17,81.89,0 [0 - 0],80.34% [80.17% - 81.89%],2,1,11,04-28-2021,projected
65,CA- ALAMEDA CO.,81.04,8,6,11,80.36,82.28,8 [6 - 11],81.04% [80.36% - 82.28%],35,12,77,04-28-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,0,80.0,80.09,0 [0 - 0],80.0% [80.0% - 80.09%],0,0,1,04-28-2021,projected
