region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,84.14,174,162,195,82.88,85.87,174 [162 - 195],84.14% [82.88% - 85.87%],350,243,496,04-28-2021,projected
2,AL- DOTHAN,84.89,35,34,40,84.07,86.48,35 [34 - 40],84.89% [84.07% - 86.48%],65,54,86,04-28-2021,projected
5,AL- HUNTSVILLE,87.02,70,66,79,84.47,91.44,70 [66 - 79],87.02% [84.47% - 91.44%],132,84,215,04-28-2021,projected
6,AL- MOBILE,113.22,490,458,532,100.41,127.5,490 [458 - 532],113.22% [100.41% - 127.5%],949,583,1357,04-28-2021,projected
7,AL- MONTGOMERY,85.43,42,38,47,82.59,87.5,42 [38 - 47],85.43% [82.59% - 87.5%],84,40,116,04-28-2021,projected
9,AL- TUSCALOOSA,82.61,7,7,10,81.8,84.21,7 [7 - 10],82.61% [81.8% - 84.21%],26,18,42,04-28-2021,projected
11,AZ- MESA,97.53,181,170,204,91.06,109.75,181 [170 - 204],97.53% [91.06% - 109.75%],347,219,589,04-28-2021,projected
12,AZ- PHOENIX,89.86,385,361,437,86.23,97.17,385 [361 - 437],89.86% [86.23% - 97.17%],747,472,1301,04-28-2021,projected
14,AZ- SUN CITY,87.65,34,32,38,84.81,92.72,34 [32 - 38],87.65% [84.81% - 92.72%],62,39,103,04-28-2021,projected
15,AZ- TUCSON,86.14,77,72,86,84.4,89.83,77 [72 - 86],86.14% [84.4% - 89.83%],155,111,248,04-28-2021,projected
16,AR- FORT SMITH,86.09,52,46,75,82.19,102.33,52 [46 - 75],86.09% [82.19% - 102.33%],78,28,286,04-28-2021,projected
18,AR- JONESBORO,82.65,14,14,18,82.65,85.64,14 [14 - 18],82.65% [82.65% - 85.64%],24,24,51,04-28-2021,projected
19,AR- LITTLE ROCK,83.17,92,85,111,81.82,85.46,92 [85 - 111],83.17% [81.82% - 85.46%],183,105,315,04-28-2021,projected
21,AR- SPRINGDALE,87.28,35,32,44,87.28,93.43,35 [32 - 44],87.28% [87.28% - 93.43%],77,77,142,04-28-2021,projected
22,AR- TEXARKANA,82.45,14,12,17,80.0,85.82,14 [12 - 17],82.45% [80.0% - 85.82%],24,0,57,04-28-2021,projected
23,CA- ORANGE CO.,81.07,25,23,29,80.76,81.58,25 [23 - 29],81.07% [80.76% - 81.58%],82,58,121,04-28-2021,projected
25,CA- BAKERSFIELD,81.16,10,8,12,80.53,81.63,10 [8 - 12],81.16% [80.53% - 81.63%],42,19,59,04-28-2021,projected
31,CA- CHICO,86.09,14,13,16,82.34,88.28,14 [13 - 16],86.09% [82.34% - 88.28%],39,15,53,04-28-2021,projected
33,CA- CONTRA COSTA CO.,84.54,33,30,36,83.25,86.19,33 [30 - 36],84.54% [83.25% - 86.19%],91,65,124,04-28-2021,projected
43,CA- FRESNO,82.1,11,9,14,81.01,83.42,11 [9 - 14],82.1% [81.01% - 83.42%],48,23,78,04-28-2021,projected
56,CA- LOS ANGELES,80.85,61,55,72,80.44,81.5,61 [55 - 72],80.85% [80.44% - 81.5%],211,110,371,04-28-2021,projected
58,CA- MODESTO,84.01,22,19,24,81.92,86.11,22 [19 - 24],84.01% [81.92% - 86.11%],69,33,105,04-28-2021,projected
62,CA- NAPA,82.58,7,6,7,82.41,82.75,7 [6 - 7],82.58% [82.41% - 82.75%],15,14,16,04-28-2021,projected
65,CA- ALAMEDA CO.,83.97,52,48,56,82.75,85.18,52 [48 - 56],83.97% [82.75% - 85.18%],134,93,175,04-28-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.66,0,0,1,80.28,81.04,0 [0 - 1],80.66% [80.28% - 81.04%],7,3,11,04-28-2021,projected
73,CA- REDDING,89.43,52,48,56,86.1,93.31,52 [48 - 56],89.43% [86.1% - 93.31%],102,66,144,04-28-2021,projected
77,CA- SACRAMENTO,84.45,81,74,88,83.39,86.17,81 [74 - 88],84.45% [83.39% - 86.17%],213,162,295,04-28-2021,projected
78,CA- SALINAS,81.77,5,4,6,80.88,81.77,5 [4 - 6],81.77% [80.88% - 81.77%],14,7,14,04-28-2021,projected
79,CA- SAN BERNARDINO,81.37,22,19,26,80.59,82.32,22 [19 - 26],81.37% [80.59% - 82.32%],79,34,134,04-28-2021,projected
80,CA- SAN DIEGO,82.45,55,50,62,81.51,83.61,55 [50 - 62],82.45% [81.51% - 83.61%],172,106,254,04-28-2021,projected
81,CA- SAN FRANCISCO,81.77,35,32,40,81.03,82.76,35 [32 - 40],81.77% [81.03% - 82.76%],90,52,140,04-28-2021,projected
82,CA- SAN JOSE,83.47,40,37,44,82.38,84.82,40 [37 - 44],83.47% [82.38% - 84.82%],105,72,146,04-28-2021,projected
83,CA- SAN LUIS OBISPO,85.26,7,7,8,83.07,85.92,7 [7 - 8],85.26% [83.07% - 85.92%],24,14,27,04-28-2021,projected
85,CA- SAN MATEO CO.,82.15,21,20,24,81.48,83.04,21 [20 - 24],82.15% [81.48% - 83.04%],58,40,82,04-28-2021,projected
86,CA- SANTA BARBARA,80.62,0,0,0,80.1,81.14,0 [0 - 0],80.62% [80.1% - 81.14%],6,1,11,04-28-2021,projected
87,CA- SANTA CRUZ,96.16,23,21,25,91.7,99.78,23 [21 - 25],96.16% [91.7% - 99.78%],58,42,71,04-28-2021,projected
89,CA- SANTA ROSA,80.75,6,5,7,80.54,80.97,6 [5 - 7],80.75% [80.54% - 80.97%],14,10,18,04-28-2021,projected
91,CA- STOCKTON,85.08,21,19,23,83.39,87.06,21 [19 - 23],85.08% [83.39% - 87.06%],54,36,75,04-28-2021,projected
96,CA- VENTURA,81.59,7,7,8,81.08,82.35,7 [7 - 8],81.59% [81.08% - 82.35%],25,17,37,04-28-2021,projected
101,CO- BOULDER,93.47,28,26,30,89.68,98.53,28 [26 - 30],93.47% [89.68% - 98.53%],64,46,88,04-28-2021,projected
102,CO- COLORADO SPRINGS,105.31,132,123,142,96.81,116.81,132 [123 - 142],105.31% [96.81% - 116.81%],262,174,381,04-28-2021,projected
103,CO- DENVER,94.36,300,283,324,90.42,99.22,300 [283 - 324],94.36% [90.42% - 99.22%],686,498,918,04-28-2021,projected
104,CO- FORT COLLINS,96.12,49,45,54,93.62,102.07,49 [45 - 54],96.12% [93.62% - 102.07%],103,87,141,04-28-2021,projected
105,CO- GRAND JUNCTION,87.32,28,26,31,84.17,89.97,28 [26 - 31],87.32% [84.17% - 89.97%],58,33,79,04-28-2021,projected
