region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.72,88,85,125,82.56,83.13,88 [85 - 125],82.72% [82.56% - 83.13%],230,216,264,04-14-2021,projected
2,AL- DOTHAN,80.83,0,0,1,80.83,81.13,0 [0 - 1],80.83% [80.83% - 81.13%],11,11,15,04-14-2021,projected
5,AL- HUNTSVILLE,83.78,29,27,35,83.14,83.99,29 [27 - 35],83.78% [83.14% - 83.99%],71,59,75,04-14-2021,projected
6,AL- MOBILE,82.17,16,15,20,81.93,82.24,16 [15 - 20],82.17% [81.93% - 82.24%],62,55,64,04-14-2021,projected
7,AL- MONTGOMERY,84.46,21,20,27,84.14,85.17,21 [20 - 27],84.46% [84.14% - 85.17%],69,64,80,04-14-2021,projected
9,AL- TUSCALOOSA,83.11,12,11,17,83.01,83.21,12 [11 - 17],83.11% [83.01% - 83.21%],31,30,32,04-14-2021,projected
11,AZ- MESA,92.02,125,121,131,90.61,94.6,125 [121 - 131],92.02% [90.61% - 94.6%],238,210,289,04-14-2021,projected
12,AZ- PHOENIX,88.15,333,323,351,87.09,90.1,333 [323 - 351],88.15% [87.09% - 90.1%],617,537,765,04-14-2021,projected
14,AZ- SUN CITY,84.57,21,20,22,83.95,85.43,21 [20 - 22],84.57% [83.95% - 85.43%],37,32,44,04-14-2021,projected
15,AZ- TUCSON,87.81,105,101,112,86.34,90.54,105 [101 - 112],87.81% [86.34% - 90.54%],197,160,266,04-14-2021,projected
16,AR- FORT SMITH,81.17,0,0,1,81.09,81.48,0 [0 - 1],81.17% [81.09% - 81.48%],15,14,19,04-14-2021,projected
18,AR- JONESBORO,82.43,14,14,14,82.43,82.43,14 [14 - 14],82.43% [82.43% - 82.43%],22,22,22,04-14-2021,projected
19,AR- LITTLE ROCK,81.52,45,42,50,81.46,82.11,45 [42 - 50],81.52% [81.46% - 82.11%],88,84,122,04-14-2021,projected
