region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,95.99,1089,1024,1154,91.12,102.24,1089 [1024 - 1154],95.99% [91.12% - 102.24%],1350,939,1878,01-26-2021,projected
2,AL- DOTHAN,92.27,140,134,148,90.09,95.21,140 [134 - 148],92.27% [90.09% - 95.21%],163,134,202,01-26-2021,projected
5,AL- HUNTSVILLE,90.16,142,135,149,88.35,92.77,142 [135 - 149],90.16% [88.35% - 92.77%],191,157,240,01-26-2021,projected
6,AL- MOBILE,94.98,371,356,392,91.8,98.52,371 [356 - 392],94.98% [91.8% - 98.52%],428,337,529,01-26-2021,projected
7,AL- MONTGOMERY,108.4,385,364,419,99.21,122.11,385 [364 - 419],108.4% [99.21% - 122.11%],439,297,651,01-26-2021,projected
9,AL- TUSCALOOSA,93.63,109,103,119,89.32,97.74,109 [103 - 119],93.63% [89.32% - 97.74%],136,93,177,01-26-2021,projected
11,AZ- MESA,111.31,464,441,495,104.04,119.34,464 [441 - 495],111.31% [104.04% - 119.34%],620,476,779,01-26-2021,projected
12,AZ- PHOENIX,98.61,1010,962,1073,94.39,103.35,1010 [962 - 1073],98.61% [94.39% - 103.35%],1410,1090,1769,01-26-2021,projected
14,AZ- SUN CITY,90.49,55,52,59,88.02,93.09,55 [52 - 59],90.49% [88.02% - 93.09%],85,65,106,01-26-2021,projected
15,AZ- TUCSON,113.4,735,694,799,102.98,128.53,735 [694 - 799],113.4% [102.98% - 128.53%],843,580,1225,01-26-2021,projected
16,AR- FORT SMITH,91.63,120,114,126,89.29,94.6,120 [114 - 126],91.63% [89.29% - 94.6%],149,119,187,01-26-2021,projected
18,AR- JONESBORO,87.3,46,44,49,85.64,88.3,46 [44 - 49],87.3% [85.64% - 88.3%],66,51,75,01-26-2021,projected
19,AR- LITTLE ROCK,88.82,403,385,425,86.72,90.9,403 [385 - 425],88.82% [86.72% - 90.9%],509,388,629,01-26-2021,projected
21,AR- SPRINGDALE,103.56,213,204,226,97.69,109.42,213 [204 - 226],103.56% [97.69% - 109.42%],249,187,311,01-26-2021,projected
22,AR- TEXARKANA,89.69,84,80,89,88.06,91.43,84 [80 - 89],89.69% [88.06% - 91.43%],95,79,112,01-26-2021,projected
23,CA- ORANGE CO.,92.68,762,730,798,89.8,95.5,762 [730 - 798],92.68% [89.8% - 95.5%],970,750,1186,01-26-2021,projected
25,CA- BAKERSFIELD,89.93,284,271,298,87.69,92.14,284 [271 - 298],89.93% [87.69% - 92.14%],359,278,439,01-26-2021,projected
31,CA- CHICO,87.19,38,35,40,85.62,88.44,38 [35 - 40],87.19% [85.62% - 88.44%],46,36,54,01-26-2021,projected
33,CA- CONTRA COSTA CO.,88.14,119,113,126,86.19,89.99,119 [113 - 126],88.14% [86.19% - 89.99%],163,124,200,01-26-2021,projected
43,CA- FRESNO,94.37,245,234,256,91.21,97.39,245 [234 - 256],94.37% [91.21% - 97.39%],328,256,397,01-26-2021,projected
56,CA- LOS ANGELES,97.41,3528,3340,3716,92.22,102.38,3528 [3340 - 3716],97.41% [92.22% - 102.38%],4317,3030,5550,01-26-2021,projected
58,CA- MODESTO,90.65,125,118,132,87.97,93.09,125 [118 - 132],90.65% [87.97% - 93.09%],183,137,225,01-26-2021,projected
62,CA- NAPA,88.42,36,34,39,86.7,90.14,36 [34 - 39],88.42% [86.7% - 90.14%],49,39,59,01-26-2021,projected
65,CA- ALAMEDA CO.,84.74,107,100,114,83.34,86.21,107 [100 - 114],84.74% [83.34% - 86.21%],160,113,210,01-26-2021,projected
69,CA- PALM SPR/RANCHO MIR.,98.61,155,149,162,95.0,102.32,155 [149 - 162],98.61% [95.0% - 102.32%],196,158,235,01-26-2021,projected
73,CA- REDDING,83.33,29,27,30,82.59,83.79,29 [27 - 30],83.33% [82.59% - 83.79%],36,28,41,01-26-2021,projected
