name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-03-19 03:00:00,67800,3130,57678
Guangdong,Mainland China,2020-03-19 03:00:00,1378,8,1318
Henan,Mainland China,2020-03-17 02:00:00,1273,22,1250
Zhejiang,Mainland China,2020-03-19 03:00:00,1233,1,1217
Hunan,Mainland China,2020-03-13 02:00:00,1018,4,1004
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984
Jiangxi,Mainland China,2020-03-13 02:00:00,935,1,934
Shandong,Mainland China,2020-03-19 03:00:00,761,7,747
Jiangsu,Mainland China,2020-03-15 02:00:00,631,0,631
Chongqing,Mainland China,2020-03-16 02:00:00,576,6,570
Sichuan,Mainland China,2020-03-19 03:00:00,540,3,531
Heilongjiang,Mainland China,2020-03-19 03:00:00,483,13,460
Beijing,Mainland China,2020-03-19 03:00:00,479,8,379
Shanghai,Mainland China,2020-03-19 03:00:00,363,3,326
Hebei,Mainland China,2020-03-13 02:00:00,318,6,310
Fujian,Mainland China,2020-03-09 01:00:00,296,1,295
Guangxi,Mainland China,2020-03-18 02:00:00,253,2,250
Shaanxi,Mainland China,2020-03-18 02:00:00,246,2,237
Yunnan,Mainland China,2020-03-17 02:00:00,176,2,172
Hainan,Mainland China,2020-03-17 02:00:00,168,6,161
Hong Kong,Hong Kong,2020-03-19 03:00:00,192,4,95
Guizhou,Mainland China,2020-03-17 02:00:00,146,2,144
Tianjin,Mainland China,2020-03-17 02:00:00,136,3,133
Shanxi,Mainland China,2020-03-15 02:00:00,133,0,133
Gansu,Mainland China,2020-03-17 02:00:00,133,2,91
Liaoning,Mainland China,2020-03-18 02:00:00,125,1,122
Jilin,Mainland China,2020-03-16 02:00:00,93,1,92
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73
Nei Mongol,Mainland China,2020-03-19 03:00:00,75,1,74
Ningxia,Mainland China,2020-03-17 02:00:00,75,0,75
Taiwan,Taiwan,2020-03-18 07:13:12,100,1,22
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Macau,Macau,2020-03-07 01:00:00,10,0,10
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1
Italy,Italy,2020-03-18 17:15:00,35713,2978,4205
Iran,Iran,2020-03-18 11:00:00,17361,1135,5710
Spain,Spain,2020-03-19 02:30:00,14769,638,1081
Germany,Germany,2020-03-18 21:00:00 * States (not updated after 11312) Baden-Württemberg 2279; Bavaria 1727; Berlin 383; Brandenburg 123; Bremen 66; Hamburg 312; Hesse 486; Mecklenburg-Vorpommern 69; Lower Saxony 699; North Rhine-Westphalia 3869; Rhineland-Palatinate 539; Saarland 129; Saxony 253; Saxony-Anhalt 117; Schleswig-Holstein 173; Thuringia 88; Source: @iceweasel,12327,28,105
South Korea,South Korea,2020-03-19 02:30:00,8565,91,1540
France,France,2020-03-19 03:00:00,9055,243,28
Switzerland,Switzerland,2020-03-19 03:00:00,3067,33,15
Netherlands,Netherlands,2020-03-19 02:00:00,2056,59,2
United Kingdom,United Kingdom,2020-03-19 03:00:00,2644,104,67
Austria,Austria,2020-03-18 15:00:00,1646,4,9
Norway,Norway,2020-03-18 15:00:00,1577,6,1
Belgium,Belgium,2020-03-18 15:00:00,1486,14,31
Sweden,Sweden,2020-03-18 15:00:00,1279,10,1
Denmark,Denmark,2020-03-18 21:00:00,1115,4,1
Japan,Japan,2020-03-18 15:00:00,916,29,191
Others,Japan (Diamond Princess),2020-03-03 03:00:00,706,6,10
Malaysia,Malaysia,2020-03-18 15:00:00,790,2,60
Czech Republic,Czech Republic,2020-03-18 11:00:00,464,0,3
Australia,Australia,2020-03-18 15:00:00,568,6,23
Portugal,Portugal,2020-03-17 17:00:00,448,1,3
Qatar,Qatar,2020-03-16 16:00:00,439,0,4
Canada,Canada,2020-03-19 03:00:00 * Ontario 214; British Columbia 231; Alberta 119; Quebec 94; Manitoba 17; Saskatchewan 16; Nova Scotia 12; New Brunswick 11; PEI 1; Newfounland 3; Repatriated CDN 9,727,9,11
Greece,Greece,2020-03-19 00:00:00 * Provinces: Attica 118; Aegean Islands 1; Thrace 2; Macedonia 36; Epirus 3; Thessaly 5; Peloponesse 54; Central Greece 1; Crete 3; unknown 191 Source: @bikerboyGR,414,5,8
Israel,Esrael,2020-03-17 23:00:00,337,0,11
Finland,Finland,2020-03-17 17:00:00,321,0,10
Slovenia,Slovenia,2020-03-17 17:00:00,275,1,0
Singapore,Singapore,2020-03-17 17:00:00,266,0,114
Brazil,Brazil,2020-03-19 01:00:00 * States Amazonas 1; Ceara 9; Pernambuco 16; Rio Grande do Norte 1; Alagoas 1; Sergipe 5; Bahia 3; Espírito Santo 9; Minas Gerais 15; Rio de Janeiro 45; São Paulo 240; Distrito Federal 26; Goiás 8; Mato Grosso do Sul 7; Paraná 13; Santa Catarina 10; Rio Grande do Sul 19 Source: @HeidyBello,428,2,2
Poland,Poland,2020-03-17 23:00:00,238,5,13
Pakistan,Pakistan,2020-03-17 17:00:00,236,0,2
Bahrain,Bahrain,2020-03-17 03:00:00,228,1,81
Estonia,Estonia,2020-03-17 12:00:00,225,0,1
Ireland,Ireland,2020-03-17 03:00:00,223,2,5
Iceland,Iceland,2020-03-17 17:00:00,220,1,0
Chile,Chile,2020-03-18 16:00:00 * Antofagasta 2; Atacama 1; Valparaiso 1; Metropolitana 174; Maule 11; Ñuble 26; Biobio 7; Araucania 4; Los Rios 1; Los Lagos 8; Aysen 1; Magallanes 2. Source: @SouthernVOID,238,0,0
Egypt,Egypt,2020-03-17 23:00:00,196,4,32
Philippines,Philippines,2020-03-17 12:00:00,187,12,5
Romania,Romania,2020-03-17 12:00:00,184,0,16
Thailand,Thailand,2020-03-17 12:00:00,177,1,41
Indonesia,Indonesia,2020-03-17 12:00:00,172,5,8
Saudi Arabia,Saudi Arabia,2020-03-17 23:00:00,171,0,6
Iraq,Iraq,2020-03-17 17:00:00,154,11,32
India,India,2020-03-19 03:00:00 * Maharashtra 45; Kerala 27; Haryana 17; Uttar Pradesh 17; Telangana 13; Karnataka 13; Delhi 10; Ladakh 8; Rajasthan 7; Jammu and Kashmir 4; Tamil Nadu 2; Punjab 1; Uttarakhand 1; Odisha 1; West Bengal 1; Pondicherry 1; Andhra Pradesh 1,169,3,14
Luxembourg,Luxembourg,2020-03-17 17:00:00,140,1,0
Kuwait,Kuwait,2020-03-17 12:00:00,130,0,9
Lebanon,Lebanon,2020-03-17 12:00:00,120,3,3
Peru,Peru,2020-03-17 23:00:00,117,0,1
Russia,Russia,2020-03-17 23:00:00,114,0,8
San Marino,San Marino,2020-03-16 03:00:00,109,7,4
United Arab Emirates,United Arab Emirates,2020-03-16 03:00:00,98,0,23
Mexico,Mexico,2020-03-17 12:00:00,82,0,4
Armenia,Armenia,2020-03-17 18:00:00,78,0,1
Slovakia,Slovakia,2020-03-17 12:00:00,72,0,0
Panama,Panama,2020-03-17 12:00:00,69,1,0
Argentina,Argentina,2020-03-18 18:00:00 * Details: CABA 38; Buenos Aires 15; Chaco 11; Córdoba 5; Tierra del Fuego 2; Rio Negro 2; San Luis 1; Santa Fe 1; Entre Rios 1; Jujuy 1; Salta 1; Santa Cruz 1. Source: @SouthernVOID,79,2,16
Bulgaria,Bulgaria,2020-03-17 12:00:00,67,2,0
Vietnam,Vietnam,2020-03-17 16:00:00,66,0,16
Colombia,Colombia,2020-03-19 01:00:00 * States: Bogotá D.C. 42; Cundinamarca 3; Antioquia 8; Valle del Cauca 13; Bolívar 5; Atlántico 2; Norte de Santander 3; Santander 2; Caldas 1; Risaralda 2; Quindío 2; Huila 8; Tolima 1; Meta 1. Source: @HeidyBello,93,0,1
Serbia,Serbia,2020-03-17 23:00:00,65,0,1
Croatia,Croatia,2020-03-17 12:00:00,65,0,4
South Africa,South Africa,2020-03-16 16:00:00,62,0,0
Algeria,Algeria,2020-03-17 03:00:00,60,4,12
Ecuador,Ecuador,2020-03-17 05:00:00,58,2,0
Brunei,Brunei,2020-03-17 16:00:00,56,0,0
Albania,Albania,2020-03-17 16:00:00,55,1,0
Hungary,Hungary,2020-03-17 13:00:00,50,1,2
Latvia,Latvia,2020-03-17 13:00:00,49,0,1
Turkey,Turkey,2020-03-17 23:00:00,47,1,0
Cyprus,Cyprus,2020-03-17 03:00:00,46,0,0
Sri Lanka,Sri Lanka,2020-03-17 16:00:00,44,0,1
