name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-03-16 02:00:00,67798,3099,55094
Guangdong,Mainland China,2020-03-16 02:00:00,1361,8,1306
Henan,Mainland China,2020-03-15 02:00:00,1273,22,1250
Zhejiang,Mainland China,2020-03-16 02:00:00,1231,1,1213
Hunan,Mainland China,2020-03-13 02:00:00,1018,4,1004
Anhui,Mainland China,2020-03-09 01:00:00,990,6,984
Jiangxi,Mainland China,2020-03-13 02:00:00,935,1,934
Shandong,Mainland China,2020-03-16 02:00:00,760,7,743
Jiangsu,Mainland China,2020-03-15 02:00:00,631,0,631
Chongqing,Mainland China,2020-03-16 02:00:00,576,6,570
Sichuan,Mainland China,2020-03-16 02:00:00,539,3,516
Heilongjiang,Mainland China,2020-03-16 02:00:00,482,13,454
Beijing,Mainland China,2020-03-16 02:00:00,446,8,358
Shanghai,Mainland China,2020-03-16 02:00:00,355,3,324
Hebei,Mainland China,2020-03-13 02:00:00,318,6,310
Fujian,Mainland China,2020-03-09 01:00:00,296,1,295
Guangxi,Mainland China,2020-03-16 02:00:00,252,2,247
Shaanxi,Mainland China,2020-03-15 02:00:00,245,2,232
Yunnan,Mainland China,2020-03-15 02:00:00,174,2,172
Hainan,Mainland China,2020-03-13 02:00:00,168,6,160
Guizhou,Mainland China,2020-03-15 02:00:00,146,2,143
Hong Kong,Hong Kong,2020-03-16 02:00:00,148,4,84
Tianjin,Mainland China,2020-03-13 02:00:00,136,3,132
Shanxi,Mainland China,2020-03-15 02:00:00,133,0,133
Gansu,Mainland China,2020-03-15 02:00:00,132,2,91
Liaoning,Mainland China,2020-03-16 02:00:00,125,1,114
Jilin,Mainland China,2020-03-16 02:00:00,93,1,92
Xinjiang Uygur,Mainland China,2020-03-09 01:00:00,76,3,73
Nei Mongol,Mainland China,2020-03-11 12:00:00,75,1,71
Ningxia,Mainland China,2020-03-15 02:00:00,75,0,73
Taiwan,Taiwan,2020-03-16 02:00:00,59,1,20
Qinghai,Mainland China,2020-03-07 01:00:00,18,0,18
Macau,Macau,2020-03-07 01:00:00,10,0,10
Xizang,Mainland China,2020-02-12 07:00:00,1,0,1
Italy,Italy,2020-03-15 17:30:00,24747,1809,2335
Iran,Iran,2020-03-15 14:00:00,13938,724,4590
South Korea,South Korea,2020-03-15 14:00:00,8162,75,834
Spain,Spain,2020-03-16 03:00:00,7844,292,517
Germany,Germany,2020-03-16 02:00:00 * State Baden-Württemberg 1005; Bavaria 899; Berlin 283; Brandenburg 84; Bremen 56; Hamburg 196; Hesse 286; Mecklenburg-Vorpommern 50; Lower Saxony 287; North Rhine-Westphalia 2113; Rhineland-Palatinate 200; Saarland 74; Saxony 130; Saxony-Anhalt 47; Schleswig-Holstein 103; Thuringia 51; Source: @iceweasel,5864,13,46
France,France,2020-03-16 03:00:00,5437,127,28
Switzerland,Switzerland,2020-03-15 20:00:00,2200,14,4
United Kingdom,United Kingdom,2020-03-16 02:00:00,1395,35,21
Norway,Norway,2020-03-16 03:00:00,1256,3,1
Sweden,Sweden,2020-03-16 03:00:00,1032,3,1
Netherlands,Netherlands,2020-03-16 02:00:00,1136,20,2
Denmark,Denmark,2020-03-16 02:00:00,875,2,1
Others,Japan (Diamond Princess),2020-03-03 03:00:00,706,6,10
Japan,Japan,2020-03-16 03:00:00,829,22,157
Belgium,Belgium,2020-03-15 20:00:00,886,4,1
Austria,Austria,2020-03-16 03:00:00,860,1,6
Qatar,Qatar,2020-03-16 03:00:00,401,0,4
Australia,Australia,2020-03-16 02:00:00,297,3,24
Malaysia,Malaysia,2020-03-15 20:00:00,428,0,42
Greece,Greece,2020-03-16 03:00:00,331,4,8
Finland,Finland,2020-03-16 02:00:00,244,0,10
Singapore,Singapore,2020-03-15 20:00:00,226,0,105
Bahrain,Bahrain,2020-03-16 03:00:00,214,0,60
Canada,Canada,2020-03-16 02:00:00 * Ontario 145; British Columbia 73; Alberta 56; Quebec 39; Manitoba 7; New Brunswick 6; Grand pricess 4; Saskatchewan 6; Nova Scotia 3; Prince Edward Island 1; Newfounland and Labrador 1,341,1,9
Israel,Esrael,2020-03-16 03:00:00,251,0,4
Czech Republic,Czech Republic,2020-03-16 03:00:00,253,0,0
Slovenia,Slovenia,2020-03-15 20:00:00,219,1,0
Portugal,Portugal,2020-03-15 20:00:00,245,0,2
Iceland,Iceland,2020-03-16 03:00:00,171,5,8
Brazil,Brazil,2020-03-15 20:00:00,162,0,0
Ireland,Ireland,2020-03-14 21:00:00,129,2,0
Romania,Romania,2020-03-16 03:00:00,139,0,9
Estonia,Estonia,2020-03-16 03:00:00,171,0,1
Philippines,Philippines,2020-03-16 02:00:00,140,12,2
Iraq,Iraq,2020-03-16 03:00:00,116,10,26
Egypt,Egypt,2020-03-16 03:00:00,110,2,21
Kuwait,Kuwait,2020-03-16 03:00:00,112,0,9
Saudi Arabia,Saudi Arabia,2020-03-16 03:00:00,118,0,2
Poland,Poland,2020-03-16 03:00:00,125,3,13
India,India,2020-03-16 02:00:00 * Maharashtra 32; Kerala 24; Haryana 14; Uttar Pradesh 12; Delhi 7; Karnataka 7; Rajasthan 4; Telangana 3; Ladakh 3; Jammu and Kashmir 2; Tamil Nadu 1; Punjab 1; Uttarakhand 1; Andhra Pradesh 1,112,2,10
Indonesia,Indonesia,2020-03-16 03:00:00,117,5,8
Lebanon,Lebanon,2020-03-16 03:00:00,99,3,1
United Arab Emirates,United Arab Emirates,2020-03-16 03:00:00,98,0,23
Thailand,Thailand,2020-03-16 03:00:00,114,1,35
San Marino,San Marino,2020-03-16 03:00:00,109,7,4
Chile,Chile,2020-03-15 14:00:00 * Antofagasta 2; Atacama 1; Metropolitana 54; Maule 9; Ñuble 4; Biobio 3; Los Lagos 1; Aysen 1 Source: @SouthernVOID,75,0,0
Russia,Russia,2020-03-16 03:00:00,63,0,8
Vietnam,Vietnam,2020-03-16 03:00:00,56,0,16
Luxembourg,Luxembourg,2020-03-16 03:00:00,77,1,0
Serbia,Serbia,2020-03-16 03:00:00,48,0,1
Slovakia,Slovakia,2020-03-16 03:00:00,61,0,0
Bulgaria,Bulgaria,2020-03-16 03:00:00,51,2,0
Brunei,Brunei,2020-03-16 03:00:00,50,0,0
Albania,Albania,2020-03-16 03:00:00,42,1,0
Croatia,Croatia,2020-03-16 03:00:00,49,0,1
South Africa,South Africa,2020-03-16 03:00:00,61,0,0
Peru,Peru,2020-03-16 03:00:00,71,0,0
Algeria,Algeria,2020-03-16 03:00:00,48,4,12
Panama,Panama,2020-03-16 03:00:00,43,1,0
Argentina,Argentina,2020-03-16 03:00:00,45,2,1
Pakistan,Pakistan,2020-03-16 03:00:00,53,0,2
Hungary,Hungary,2020-03-16 03:00:00,32,1,1
Georgia (country),Georgia,2020-03-16 02:00:00,33,0,0
Ecuador,Ecuador,2020-03-14 23:00:00,28,2,0
Belarus,Belarus,2020-03-16 03:00:00,27,0,3
Costa Rica,Costa Rica,2020-03-16 02:00:00,27,0,0
Latvia,Latvia,2020-03-16 02:00:00,30,0,1
Mexico,Mexico,2020-03-16 02:00:00,43,0,4
Cyprus,Cyprus,2020-03-14 23:00:00,26,0,0
Colombia,Colombia,2020-03-15 15:00:00,34,0,0
Palestine,Palestine,2020-03-13 13:00:00,31,0,0
Oman,Oman,2020-03-16 02:00:00,22,0,9
Bosnia and Herzegovina,Bosnia and Herzegovina,2020-03-16 02:00:00,24,0,0
Armenia,Armenia,2020-03-16 02:00:00,26,0,0
Malta,Malta,2020-03-16 02:00:00,21,0,2
Tunisia,Tunisia,2020-03-16 02:00:00,20,0,0
Morocco,Morocco,2020-03-16 02:00:00,28,1,1
Azerbaijan,Azerbaijan,2020-03-16 03:00:00,23,1,6
Moldova,Moldova,2020-03-16 02:00:00,23,0,0
Bolivia,Bolivia,2020-03-14 21:00:00,10,0,0
Senegal,Senegal,2020-03-16 02:00:00,24,0,2
Sri Lanka,Sri Lanka,2020-03-16 02:00:00,18,0,1
Turkey,Turkey,2020-03-16 02:00:00,18,0,0
Venezuela,Venezuela,2020-03-16 02:00:00,17,0,0
Afghanistan,Afghanistan,2020-03-16 02:00:00,16,0,0
North Macedonia,North Macedonia,2020-03-13 23:00:00,14,0,1
Maldives,Maldives,2020-03-16 02:00:00,13,0,0
Lithuania,Lithuania,2020-03-16 02:00:00,12,0,1
Jordan,Jordan,2020-03-16 02:00:00,12,0,1
Dominican Republic,Dominican Republic,2020-03-14 22:30:00,11,0,0
Martinique,Martinique,2020-03-16 02:00:00,10,0,0
French Guiana,French Guiana,2020-03-16 04:00:00,7,0,0
Reunion,Reunion,2020-03-15 22:00:00,7,0,0
French Polynesia,French Polynesia,2020-03-14 17:00:00,3,0,0
Jamaica,Jamaica,2020-03-16 02:00:00,10,0,2
Cambodia,Cambodia,2020-03-14 13:00:00,7,0,1
New Zealand,New Zealand,2020-03-16 02:00:00,8,0,0
Kazakhstan,Kazakhstan,2020-03-16 02:00:00,9,0,0
Paraguay,Paraguay,2020-03-14 21:00:00,7,0,0
Uruguay,Uruguay,2020-03-15 15:00:00,6,0,0
Cuba,Cuba,2020-03-14 01:00:00,4,0,0
Liechtenstein,Liechtenstein,2020-03-14 22:00:00,4,0,0
Guadeloupe,Guadeloupe,2020-03-16 02:00:00,3,0,0
Bangladesh,Bangladesh,2020-03-16 03:00:00,5,0,2
Ukraine,Ukraine,2020-03-13 14:30:00,3,1,0
Ghana,Ghana,2020-03-15 01:00:00,3,0,0
Aruba,Aruba,2020-03-14 01:00:00,2,0,0
Cameroon,Cameroon,2020-03-16 02:00:00,4,0,0
Burkina Faso,Burkina Faso,2020-03-16 03:00:00,7,0,0
Monaco,Monaco,2020-03-12 14:00:00,2,0,0
Jersey,Jersey,2020-03-14 18:00:00,2,0,0
Nigeria,Nigeria,2020-03-10 02:00:00,2,0,0
Namibia,Namibia,2020-03-14 14:00:00,2,0,0
Seychelles,Seychelles,2020-03-15 01:00:00,2,0,0
Democratic Republic of the Congo,Democratic Republic of the Congo,2020-03-11 14:00:00,1,0,0
Trinidad and Tobago,Trinidad and Tobago,2020-03-14 20:00:00,2,0,0
Honduras,Honduras,2020-03-11 12:00:00,2,0,0
Ethiopia,Ethiopia,2020-03-13 15:00:00,1,0,0
Guatemala,Guatemala,2020-03-13 21:30:00,1,0,0
Gabon,Gabon,2020-03-13 12:00:00,1,0,0
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,2020-03-14 14:00:00,1,0,0
Kenya,Kenya,2020-03-13 12:00:00,1,0,0
Saint Lucia,Saint Lucia,2020-03-14 14:00:00,1,0,0
Mongolia,Mongolia,2020-03-10 02:00:00,1,0,0
Rwanda,Rwanda,2020-03-14 14:00:00,1,0,0
Togo,Togo,2020-03-06 16:30:00,1,0,0
Guinea,Guinea,2020-03-13 17:00:00,1,0,0
