region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,87.97,431,411,453,86.38,89.45,431 [411 - 453],87.97% [86.38% - 89.45%],673,539,798,02-09-2021,projected
2,AL- DOTHAN,87.83,67,62,71,86.17,89.34,67 [62 - 71],87.83% [86.17% - 89.34%],104,82,124,02-09-2021,projected
5,AL- HUNTSVILLE,90.59,132,126,137,88.67,92.98,132 [126 - 137],90.59% [88.67% - 92.98%],199,163,244,02-09-2021,projected
6,AL- MOBILE,88.26,151,144,159,86.55,89.77,151 [144 - 159],88.26% [86.55% - 89.77%],236,187,279,02-09-2021,projected
7,AL- MONTGOMERY,90.87,118,109,121,89.06,92.68,118 [109 - 121],90.87% [89.06% - 92.68%],168,140,196,02-09-2021,projected
9,AL- TUSCALOOSA,89.72,61,57,65,87.92,92.02,61 [57 - 65],89.72% [87.92% - 92.02%],97,79,120,02-09-2021,projected
11,AZ- MESA,95.71,182,174,190,92.37,99.09,182 [174 - 190],95.71% [92.37% - 99.09%],311,245,378,02-09-2021,projected
12,AZ- PHOENIX,89.52,415,397,435,87.52,91.56,415 [397 - 435],89.52% [87.52% - 91.56%],721,570,876,02-09-2021,projected
14,AZ- SUN CITY,86.54,31,29,33,85.19,87.9,31 [29 - 33],86.54% [85.19% - 87.9%],53,42,64,02-09-2021,projected
15,AZ- TUCSON,88.16,116,110,122,86.58,89.87,116 [110 - 122],88.16% [86.58% - 89.87%],206,166,249,02-09-2021,projected
16,AR- FORT SMITH,87.49,63,61,67,86.17,89.29,63 [61 - 67],87.49% [86.17% - 89.29%],96,79,119,02-09-2021,projected
18,AR- JONESBORO,85.64,35,33,37,84.42,87.08,35 [33 - 37],85.64% [84.42% - 87.08%],51,40,64,02-09-2021,projected
19,AR- LITTLE ROCK,88.66,350,335,371,86.95,90.95,350 [335 - 371],88.66% [86.95% - 90.95%],500,401,632,02-09-2021,projected
21,AR- SPRINGDALE,91.64,81,77,85,89.46,94.38,81 [77 - 85],91.64% [89.46% - 94.38%],123,100,152,02-09-2021,projected
22,AR- TEXARKANA,89.39,70,66,76,87.45,92.76,70 [66 - 76],89.39% [87.45% - 92.76%],92,73,125,02-09-2021,projected
23,CA- ORANGE CO.,83.49,136,130,142,82.8,84.2,136 [130 - 142],83.49% [82.8% - 84.2%],267,214,321,02-09-2021,projected
25,CA- BAKERSFIELD,84.84,99,95,104,83.98,85.78,99 [95 - 104],84.84% [83.98% - 85.78%],175,144,209,02-09-2021,projected
