region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,88.87,1035,1002,1118,87.26,92.69,1035 [1002 - 1118],88.87% [87.26% - 92.69%],749,613,1072,01-26-2021,projected
2,AL- DOTHAN,88.28,147,145,151,87.83,88.51,147 [145 - 151],88.28% [87.83% - 88.51%],110,104,113,01-26-2021,projected
5,AL- HUNTSVILLE,89.31,214,209,217,88.99,89.68,214 [209 - 217],89.31% [88.99% - 89.68%],175,169,182,01-26-2021,projected
6,AL- MOBILE,88.96,359,350,366,88.02,89.98,359 [350 - 366],88.96% [88.02% - 89.98%],256,229,285,01-26-2021,projected
7,AL- MONTGOMERY,93.52,283,275,297,91.32,96.75,283 [275 - 297],93.52% [91.32% - 96.75%],209,175,259,01-26-2021,projected
9,AL- TUSCALOOSA,88.42,113,108,117,88.12,89.12,113 [108 - 117],88.42% [88.12% - 89.12%],84,81,91,01-26-2021,projected
11,AZ- MESA,108.48,679,666,693,107.47,109.6,679 [666 - 693],108.48% [107.47% - 109.6%],564,544,586,01-26-2021,projected
12,AZ- PHOENIX,97.65,1600,1569,1631,97.04,98.3,1600 [1569 - 1631],97.65% [97.04% - 98.3%],1337,1291,1386,01-26-2021,projected
14,AZ- SUN CITY,91.73,109,107,111,91.36,92.1,109 [107 - 111],91.73% [91.36% - 92.1%],95,92,98,01-26-2021,projected
15,AZ- TUCSON,99.14,670,652,690,96.4,102.19,670 [652 - 690],99.14% [96.4% - 102.19%],483,414,560,01-26-2021,projected
16,AR- FORT SMITH,88.35,140,137,145,88.04,88.98,140 [137 - 145],88.35% [88.04% - 88.98%],107,103,115,01-26-2021,projected
18,AR- JONESBORO,85.2,62,61,63,85.09,85.42,62 [61 - 63],85.2% [85.09% - 85.42%],47,46,49,01-26-2021,projected
19,AR- LITTLE ROCK,86.05,471,457,481,85.72,86.41,471 [457 - 481],86.05% [85.72% - 86.41%],349,330,370,01-26-2021,projected
21,AR- SPRINGDALE,93.81,204,199,210,91.73,95.89,204 [199 - 210],93.81% [91.73% - 95.89%],146,124,168,01-26-2021,projected
22,AR- TEXARKANA,86.12,84,83,85,85.41,86.12,84 [83 - 85],86.12% [85.41% - 86.12%],60,53,60,01-26-2021,projected
23,CA- ORANGE CO.,88.57,891,869,911,88.16,88.93,891 [869 - 911],88.57% [88.16% - 88.93%],656,624,683,01-26-2021,projected
25,CA- BAKERSFIELD,87.16,341,333,348,86.89,87.44,341 [333 - 348],87.16% [86.89% - 87.44%],259,249,269,01-26-2021,projected
31,CA- CHICO,85.47,43,42,45,85.0,86.09,43 [42 - 45],85.47% [85.0% - 86.09%],35,32,39,01-26-2021,projected
33,CA- CONTRA COSTA CO.,86.69,169,164,172,86.39,86.94,169 [164 - 172],86.69% [86.39% - 86.94%],134,128,139,01-26-2021,projected
43,CA- FRESNO,91.43,334,326,340,90.99,91.78,334 [326 - 340],91.43% [90.99% - 91.78%],261,251,269,01-26-2021,projected
56,CA- LOS ANGELES,90.63,3679,3550,3793,88.45,92.57,3679 [3550 - 3793],90.63% [88.45% - 92.57%],2637,2096,3117,01-26-2021,projected
58,CA- MODESTO,90.01,208,203,212,89.66,90.47,208 [203 - 212],90.01% [89.66% - 90.47%],172,166,180,01-26-2021,projected
62,CA- NAPA,86.7,49,48,51,86.36,86.7,49 [48 - 51],86.7% [86.36% - 86.7%],39,37,39,01-26-2021,projected
65,CA- ALAMEDA CO.,84.71,189,184,194,84.56,85.0,189 [184 - 194],84.71% [84.56% - 85.0%],159,154,169,01-26-2021,projected
69,CA- PALM SPR/RANCHO MIR.,92.63,180,177,184,92.25,93.01,180 [177 - 184],92.63% [92.25% - 93.01%],133,129,137,01-26-2021,projected
73,CA- REDDING,82.31,35,34,36,82.22,82.5,35 [34 - 36],82.31% [82.22% - 82.5%],25,24,27,01-26-2021,projected
77,CA- SACRAMENTO,86.25,365,357,373,85.94,86.44,365 [357 - 373],86.25% [85.94% - 86.44%],299,284,308,01-26-2021,projected
78,CA- SALINAS,88.7,84,82,86,88.32,89.08,84 [82 - 86],88.7% [88.32% - 89.08%],69,66,72,01-26-2021,projected
79,CA- SAN BERNARDINO,98.13,1330,1304,1355,97.5,98.68,1330 [1304 - 1355],98.13% [97.5% - 98.68%],1048,1012,1080,01-26-2021,projected
80,CA- SAN DIEGO,91.97,1103,1081,1124,91.55,92.53,1103 [1081 - 1124],91.97% [91.55% - 92.53%],842,812,881,01-26-2021,projected
81,CA- SAN FRANCISCO,82.44,160,155,163,82.35,82.58,160 [155 - 163],82.44% [82.35% - 82.58%],124,119,131,01-26-2021,projected
82,CA- SAN JOSE,87.14,301,292,310,85.72,88.29,301 [292 - 310],87.14% [85.72% - 88.29%],216,173,251,01-26-2021,projected
83,CA- SAN LUIS OBISPO,90.53,60,58,61,90.09,90.96,60 [58 - 61],90.53% [90.09% - 90.96%],48,46,50,01-26-2021,projected
85,CA- SAN MATEO CO.,84.19,148,145,152,84.01,84.38,148 [145 - 152],84.19% [84.01% - 84.38%],113,108,118,01-26-2021,projected
86,CA- SANTA BARBARA,91.39,153,149,156,89.83,92.84,153 [149 - 156],91.39% [89.83% - 92.84%],110,95,124,01-26-2021,projected
87,CA- SANTA CRUZ,93.09,64,62,66,90.86,95.04,64 [62 - 66],93.09% [90.86% - 95.04%],47,39,54,01-26-2021,projected
89,CA- SANTA ROSA,83.17,74,72,75,82.96,83.28,74 [72 - 75],83.17% [82.96% - 83.28%],59,55,61,01-26-2021,projected
91,CA- STOCKTON,89.31,126,123,128,88.94,89.69,126 [123 - 128],89.31% [88.94% - 89.69%],99,95,103,01-26-2021,projected
96,CA- VENTURA,100.28,431,412,448,95.26,104.41,431 [412 - 448],100.28% [95.26% - 104.41%],319,240,384,01-26-2021,projected
101,CO- BOULDER,84.63,28,27,28,84.42,84.84,28 [27 - 28],84.63% [84.42% - 84.84%],22,21,23,01-26-2021,projected
102,CO- COLORADO SPRINGS,85.7,84,81,85,85.51,86.18,84 [81 - 85],85.7% [85.51% - 86.18%],59,57,64,01-26-2021,projected
103,CO- DENVER,84.98,309,300,319,84.71,85.34,309 [300 - 319],84.98% [84.71% - 85.34%],238,225,255,01-26-2021,projected
104,CO- FORT COLLINS,84.54,37,36,38,84.38,84.85,37 [36 - 38],84.54% [84.38% - 84.85%],29,28,31,01-26-2021,projected
105,CO- GRAND JUNCTION,89.6,105,103,109,88.46,90.61,105 [103 - 109],89.6% [88.46% - 90.61%],76,67,84,01-26-2021,projected
106,CO- GREELEY,84.5,42,41,43,84.38,84.63,42 [41 - 43],84.5% [84.38% - 84.63%],35,34,36,01-26-2021,projected
107,CO- PUEBLO,80.75,7,7,7,80.75,80.88,7 [7 - 7],80.75% [80.75% - 80.88%],6,6,7,01-26-2021,projected
109,CT- BRIDGEPORT,86.78,137,134,140,86.49,87.02,137 [134 - 140],86.78% [86.49% - 87.02%],115,110,119,01-26-2021,projected
110,CT- HARTFORD,88.94,372,365,380,88.63,89.24,372 [365 - 380],88.94% [88.63% - 89.24%],291,281,301,01-26-2021,projected
111,CT- NEW HAVEN,87.76,388,380,395,87.48,88.07,388 [380 - 395],87.76% [87.48% - 88.07%],299,288,311,01-26-2021,projected
112,DE- WILMINGTON,89.56,231,226,235,89.24,89.83,231 [226 - 235],89.56% [89.24% - 89.83%],178,172,183,01-26-2021,projected
113,DC- WASHINGTON,89.55,679,665,693,89.15,89.98,679 [665 - 693],89.55% [89.15% - 89.98%],524,502,548,01-26-2021,projected
115,FL- BRADENTON,92.98,124,121,127,91.42,94.67,124 [121 - 127],92.98% [91.42% - 94.67%],92,81,104,01-26-2021,projected
116,FL- CLEARWATER,85.07,102,100,104,84.89,85.38,102 [100 - 104],85.07% [84.89% - 85.38%],83,80,88,01-26-2021,projected
118,FL- FORT LAUDERDALE,87.84,948,927,969,86.89,88.83,948 [927 - 969],87.84% [86.89% - 88.83%],682,599,768,01-26-2021,projected
119,FL- FORT MYERS,87.34,385,377,395,86.4,88.31,385 [377 - 395],87.34% [86.4% - 88.31%],281,245,318,01-26-2021,projected
120,FL- GAINESVILLE,86.68,171,166,175,85.54,87.39,171 [166 - 175],86.68% [85.54% - 87.39%],123,102,136,01-26-2021,projected
122,FL- HUDSON,85.91,98,96,100,85.67,86.23,98 [96 - 100],85.91% [85.67% - 86.23%],74,71,78,01-26-2021,projected
123,FL- JACKSONVILLE,89.0,609,595,624,88.57,89.53,609 [595 - 624],89.0% [88.57% - 89.53%],442,421,468,01-26-2021,projected
124,FL- LAKELAND,89.18,137,134,139,88.71,89.46,137 [134 - 139],89.18% [88.71% - 89.46%],98,93,101,01-26-2021,projected
127,FL- MIAMI,89.67,1394,1366,1422,89.3,90.1,1394 [1366 - 1422],89.67% [89.3% - 90.1%],1043,1003,1089,01-26-2021,projected
129,FL- OCALA,88.11,152,149,157,86.94,89.28,152 [149 - 157],88.11% [86.94% - 89.28%],111,95,127,01-26-2021,projected
130,FL- ORLANDO,88.34,1160,1135,1183,88.01,88.67,1160 [1135 - 1183],88.34% [88.01% - 88.67%],864,830,898,01-26-2021,projected
131,FL- ORMOND BEACH,84.72,107,104,110,84.17,85.38,107 [104 - 110],84.72% [84.17% - 85.38%],78,69,89,01-26-2021,projected
133,FL- PANAMA CITY,94.01,129,126,134,92.5,96.11,129 [126 - 134],94.01% [92.5% - 96.11%],93,83,107,01-26-2021,projected
134,FL- PENSACOLA,91.03,358,350,365,89.71,92.3,358 [350 - 365],91.03% [89.71% - 92.3%],259,228,289,01-26-2021,projected
137,FL- SARASOTA,85.61,114,111,116,84.91,86.37,114 [111 - 116],85.61% [84.91% - 86.37%],81,71,92,01-26-2021,projected
139,FL- ST PETERSBURG,84.19,82,80,84,84.07,84.44,82 [80 - 84],84.19% [84.07% - 84.44%],67,65,71,01-26-2021,projected
140,FL- TALLAHASSEE,90.42,391,382,400,89.27,91.75,391 [382 - 400],90.42% [89.27% - 91.75%],281,250,317,01-26-2021,projected
141,FL- TAMPA,88.33,488,476,500,87.21,89.41,488 [476 - 500],88.33% [87.21% - 89.41%],355,307,401,01-26-2021,projected
142,GA- ALBANY,86.11,88,85,91,85.08,86.11,88 [85 - 91],86.11% [85.08% - 86.11%],65,54,65,01-26-2021,projected
144,GA- ATLANTA,103.49,3924,3847,4004,100.88,106.09,3924 [3847 - 4004],103.49% [100.88% - 106.09%],2814,2501,3125,01-26-2021,projected
145,GA- AUGUSTA,91.57,386,378,394,91.08,91.93,386 [378 - 394],91.57% [91.08% - 91.93%],284,272,293,01-26-2021,projected
146,GA- COLUMBUS,90.48,181,177,184,89.05,91.44,181 [177 - 184],90.48% [89.05% - 91.44%],132,114,144,01-26-2021,projected
147,GA- MACON,90.2,301,294,309,89.93,90.78,301 [294 - 309],90.2% [89.93% - 90.78%],228,222,241,01-26-2021,projected
148,GA- ROME,95.44,152,148,156,94.75,95.85,152 [148 - 156],95.44% [94.75% - 95.85%],113,108,116,01-26-2021,projected
149,GA- SAVANNAH,94.24,407,400,416,92.93,95.94,407 [400 - 416],94.24% [92.93% - 95.94%],293,266,328,01-26-2021,projected
151,ID- BOISE,83.95,113,110,116,83.66,84.29,113 [110 - 116],83.95% [83.66% - 84.29%],82,76,89,01-26-2021,projected
152,ID- IDAHO FALLS,83.47,21,20,22,83.47,84.12,21 [20 - 22],83.47% [83.47% - 84.12%],16,16,19,01-26-2021,projected
154,IL- AURORA,89.68,71,69,73,88.54,90.44,71 [69 - 73],89.68% [88.54% - 90.44%],51,45,55,01-26-2021,projected
155,IL- BLUE ISLAND,83.27,102,100,104,83.15,83.39,102 [100 - 104],83.27% [83.15% - 83.39%],83,80,86,01-26-2021,projected
156,IL- CHICAGO,83.19,332,326,338,83.08,83.33,332 [326 - 338],83.19% [83.08% - 83.33%],273,264,285,01-26-2021,projected
158,IL- ELGIN,88.56,126,123,128,88.2,88.93,126 [123 - 128],88.56% [88.2% - 88.93%],93,89,97,01-26-2021,projected
161,IL- EVANSTON,84.59,140,137,142,84.39,84.76,140 [137 - 142],84.59% [84.39% - 84.76%],111,106,115,01-26-2021,projected
163,IL- HINSDALE,86.0,90,88,92,85.27,86.73,90 [88 - 92],86.0% [85.27% - 86.73%],66,58,74,01-26-2021,projected
164,IL- JOLIET,87.62,141,138,145,86.94,88.75,141 [138 - 145],87.62% [86.94% - 88.75%],101,92,116,01-26-2021,projected
166,IL- MELROSE PARK,85.01,211,207,215,84.82,85.24,211 [207 - 215],85.01% [84.82% - 85.24%],155,149,162,01-26-2021,projected
170,IL- PEORIA,84.46,109,107,111,84.3,84.63,109 [107 - 111],84.46% [84.3% - 84.63%],83,80,86,01-26-2021,projected
171,IL- ROCKFORD,85.36,108,106,111,85.23,85.55,108 [106 - 111],85.36% [85.23% - 85.55%],82,80,85,01-26-2021,projected
172,IL- SPRINGFIELD,84.28,147,142,150,84.01,84.6,147 [142 - 150],84.28% [84.01% - 84.6%],109,102,117,01-26-2021,projected
173,IL- URBANA,85.97,81,80,84,85.49,86.45,81 [80 - 84],85.97% [85.49% - 86.45%],62,57,67,01-26-2021,projected
175,IL- BLOOMINGTON,90.86,35,34,36,90.11,90.86,35 [34 - 36],90.86% [90.11% - 90.86%],29,27,29,01-26-2021,projected
179,IN- EVANSVILLE,88.22,235,229,240,87.87,88.7,235 [229 - 240],88.22% [87.87% - 88.7%],168,161,178,01-26-2021,projected
180,IN- FORT WAYNE,86.01,181,177,185,85.7,86.37,181 [177 - 185],86.01% [85.7% - 86.37%],133,126,141,01-26-2021,projected
181,IN- GARY,84.65,94,91,96,84.52,84.91,94 [91 - 96],84.65% [84.52% - 84.91%],70,68,74,01-26-2021,projected
