date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
10-04-2020,3460,3311,3651
10-05-2020,3480,3318,3657
10-06-2020,3571,3410,3745
10-07-2020,3701,3634,3862
10-08-2020,3761,3707,3918
10-09-2020,3823,3762,3985
10-10-2020,3924,3871,4089
10-11-2020,3965,3824,4132
10-12-2020,4107,3965,4253
10-13-2020,4216,4076,4383
10-14-2020,4320,4178,4481
10-15-2020,4464,4316,4637
10-16-2020,4498,4357,4654
10-17-2020,4550,4387,4766
10-18-2020,4649,4460,4885
10-19-2020,4744,4519,5052
10-20-2020,4849,4572,5230
10-21-2020,4931,4599,5417
10-22-2020,5043,4623,5636
10-23-2020,5129,4637,5854
10-24-2020,5237,4665,6067
10-25-2020,5319,4657,6320
10-26-2020,5418,4643,6587
10-27-2020,5511,4640,6879
10-28-2020,5588,4597,7153
10-29-2020,5680,4558,7446
10-30-2020,5774,4506,7709
10-31-2020,5853,4450,8052
11-01-2020,5919,4384,8391
11-02-2020,6062,4387,8736
11-03-2020,6174,4403,9090
11-04-2020,6280,4401,9474
11-05-2020,6398,4387,9854
11-06-2020,6494,4380,10254
11-07-2020,6601,4383,10660
11-08-2020,6733,4367,11095
11-09-2020,6866,4353,11519
11-10-2020,6973,4333,11979
11-11-2020,7070,4310,12449
11-12-2020,7191,4293,12934
11-13-2020,7300,4284,13438
11-14-2020,7399,4261,13931
11-15-2020,7506,4243,14460
11-16-2020,7614,4227,14993
11-17-2020,7710,4207,15515
11-18-2020,7825,4176,16061
11-19-2020,7898,4151,16591
11-20-2020,7978,4120,17143
11-21-2020,8052,4081,17676
11-22-2020,8139,4048,18223
11-23-2020,8224,4006,18784
11-24-2020,8282,3964,19329
11-25-2020,8349,3929,19873
11-26-2020,8388,3889,20394
11-27-2020,8419,3856,20937
11-28-2020,8482,3806,21469
11-29-2020,8512,3756,21990
11-30-2020,8540,3699,22470
12-01-2020,8570,3655,22971
12-02-2020,8607,3587,23423
12-03-2020,8622,3545,23911
12-04-2020,8624,3497,24340
12-05-2020,8623,3439,24793
