HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,85.87,491,454,582,82.77,92.47,491 [454 - 582],85.87% [82.77% - 92.47%],495,234,1053,10-20-2020
2,AL- DOTHAN,81.3,14,14,19,80.68,83.69,14 [14 - 19],81.3% [80.68% - 83.69%],17,9,49,10-20-2020
5,AL- HUNTSVILLE,87.72,140,133,159,84.47,93.99,140 [133 - 159],87.72% [84.47% - 93.99%],145,84,263,10-20-2020
6,AL- MOBILE,82.59,71,65,82,81.09,84.94,71 [65 - 82],82.59% [81.09% - 84.94%],73,31,141,10-20-2020
7,AL- MONTGOMERY,87.19,105,98,131,83.3,96.95,105 [98 - 131],87.19% [83.3% - 96.95%],111,51,262,10-20-2020
9,AL- TUSCALOOSA,84.63,42,39,50,81.8,89.12,42 [39 - 50],84.63% [81.8% - 89.12%],46,18,91,10-20-2020
11,AZ- MESA,93.43,263,246,301,87.68,104.55,263 [246 - 301],93.43% [87.68% - 104.55%],265,152,486,10-20-2020
12,AZ- PHOENIX,88.92,671,623,789,84.94,98.24,671 [623 - 789],88.92% [84.94% - 98.24%],675,374,1382,10-20-2020
14,AZ- SUN CITY,85.9,44,41,51,83.33,90.86,44 [41 - 51],85.9% [83.33% - 90.86%],47,27,88,10-20-2020
15,AZ- TUCSON,84.29,105,97,130,81.94,90.42,105 [97 - 130],84.29% [81.94% - 90.42%],108,49,263,10-20-2020
16,AR- FORT SMITH,85.26,63,59,70,82.58,88.35,63 [59 - 70],85.26% [82.58% - 88.35%],67,33,107,10-20-2020
18,AR- JONESBORO,89.8,84,77,98,84.2,99.69,84 [77 - 98],89.8% [84.2% - 99.69%],88,38,178,10-20-2020
19,AR- LITTLE ROCK,83.33,189,174,214,81.8,86.15,189 [174 - 214],83.33% [81.8% - 86.15%],192,104,355,10-20-2020
21,AR- SPRINGDALE,85.98,60,57,67,83.41,90.03,60 [57 - 67],85.98% [83.41% - 90.03%],63,36,106,10-20-2020
22,AR- TEXARKANA,86.36,56,53,69,82.96,93.57,56 [53 - 69],86.36% [82.96% - 93.57%],62,29,133,10-20-2020
23,CA- ORANGE CO.,81.19,88,83,97,80.67,81.93,88 [83 - 97],81.19% [80.67% - 81.93%],91,51,148,10-20-2020
