date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-24-2021,37,37,38
01-25-2021,39,39,41
01-26-2021,37,36,37
01-27-2021,38,38,38
01-28-2021,41,39,42
01-29-2021,38,38,41
01-30-2021,39,39,41
01-31-2021,33,33,35
02-01-2021,35,35,36
02-02-2021,39,38,41
02-03-2021,36,35,36
02-04-2021,35,35,36
02-05-2021,35,33,36
02-06-2021,35,33,36
02-07-2021,33,32,37
02-08-2021,33,32,37
02-09-2021,32,31,37
02-10-2021,32,30,38
02-11-2021,32,30,38
02-12-2021,31,29,38
02-13-2021,31,27,38
02-14-2021,31,27,38
02-15-2021,31,25,38
02-16-2021,31,25,37
02-17-2021,31,24,37
02-18-2021,29,24,38
02-19-2021,29,21,38
02-20-2021,29,21,38
02-21-2021,29,21,38
02-22-2021,29,21,38
02-23-2021,29,20,38
02-24-2021,27,19,38
02-25-2021,26,18,38
02-26-2021,26,18,37
02-27-2021,26,17,38
02-28-2021,26,17,38
03-01-2021,25,17,38
03-02-2021,24,16,38
03-03-2021,23,16,38
03-04-2021,23,16,37
03-05-2021,23,16,37
03-06-2021,23,14,37
03-07-2021,23,14,37
03-08-2021,23,13,37
03-09-2021,23,13,35
03-10-2021,23,13,37
03-11-2021,23,13,37
03-12-2021,21,13,37
03-13-2021,21,12,37
03-14-2021,21,12,37
03-15-2021,20,12,37
03-16-2021,20,12,37
03-17-2021,20,11,37
03-18-2021,20,10,37
03-19-2021,20,10,37
03-20-2021,19,10,37
03-21-2021,19,10,37
03-22-2021,18,10,35
03-23-2021,18,10,35
03-24-2021,18,10,35
03-25-2021,17,10,34
03-26-2021,17,10,34
03-27-2021,17,10,34
