date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-14-2021,45,45,46
02-15-2021,46,45,46
02-16-2021,45,45,46
02-17-2021,43,43,44
02-18-2021,42,41,43
02-19-2021,43,43,45
02-20-2021,43,43,45
02-21-2021,41,40,42
02-22-2021,40,40,42
02-23-2021,42,42,42
02-24-2021,46,45,47
02-25-2021,45,45,46
02-26-2021,45,43,45
02-27-2021,43,42,45
02-28-2021,43,40,47
03-01-2021,43,40,47
03-02-2021,43,39,47
03-03-2021,42,38,47
03-04-2021,42,37,48
03-05-2021,42,36,48
03-06-2021,41,35,48
03-07-2021,41,34,49
03-08-2021,41,35,49
03-09-2021,40,33,49
03-10-2021,40,32,49
03-11-2021,40,32,50
03-12-2021,39,31,49
03-13-2021,38,31,49
03-14-2021,38,29,48
03-15-2021,37,29,48
03-16-2021,37,28,48
03-17-2021,36,28,48
03-18-2021,35,27,47
03-19-2021,35,26,47
03-20-2021,33,25,46
03-21-2021,33,25,46
03-22-2021,33,24,45
03-23-2021,32,23,44
03-24-2021,32,23,44
03-25-2021,31,22,43
03-26-2021,30,22,42
03-27-2021,30,21,41
03-28-2021,29,20,41
03-29-2021,28,20,40
03-30-2021,28,19,39
03-31-2021,27,18,38
04-01-2021,26,18,37
04-02-2021,26,17,37
04-03-2021,25,17,36
04-04-2021,25,17,36
04-05-2021,24,16,34
04-06-2021,23,15,34
04-07-2021,23,15,32
04-08-2021,22,14,32
04-09-2021,22,14,30
04-10-2021,21,14,30
04-11-2021,20,13,29
04-12-2021,20,12,28
04-13-2021,19,12,27
04-14-2021,18,12,26
04-15-2021,18,12,26
04-16-2021,17,11,24
04-17-2021,17,10,24
