date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-14-2021,16,15,16
02-15-2021,14,14,15
02-16-2021,14,13,14
02-17-2021,13,12,13
02-18-2021,12,12,13
02-19-2021,12,12,13
02-20-2021,12,11,13
02-21-2021,12,11,13
02-22-2021,12,12,12
02-23-2021,12,11,12
02-24-2021,11,11,12
02-25-2021,11,10,12
02-26-2021,10,10,11
02-27-2021,10,10,11
02-28-2021,10,9,11
03-01-2021,10,9,11
03-02-2021,9,9,11
03-03-2021,9,8,11
03-04-2021,9,8,11
03-05-2021,9,8,10
03-06-2021,9,8,10
03-07-2021,9,7,10
03-08-2021,8,7,10
03-09-2021,8,7,10
03-10-2021,8,7,10
03-11-2021,8,6,10
03-12-2021,8,6,10
03-13-2021,8,6,10
03-14-2021,7,6,10
03-15-2021,7,6,9
03-16-2021,7,5,9
03-17-2021,7,5,9
03-18-2021,7,5,9
03-19-2021,7,5,9
03-20-2021,7,4,10
03-21-2021,6,4,10
03-22-2021,6,4,9
03-23-2021,6,4,9
03-24-2021,6,4,9
03-25-2021,6,4,9
03-26-2021,6,4,9
03-27-2021,6,4,9
03-28-2021,6,4,9
03-29-2021,6,3,9
03-30-2021,6,3,9
03-31-2021,5,3,9
04-01-2021,5,3,10
04-02-2021,5,3,10
04-03-2021,5,3,9
04-04-2021,5,3,9
04-05-2021,5,3,9
04-06-2021,5,3,9
04-07-2021,5,3,9
04-08-2021,5,3,9
04-09-2021,5,3,9
04-10-2021,5,3,10
04-11-2021,5,3,10
04-12-2021,5,2,10
04-13-2021,4,2,10
04-14-2021,4,2,10
04-15-2021,4,2,10
04-16-2021,4,2,9
04-17-2021,4,2,9
