date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,11,11,11
11-02-2020,12,12,12
11-03-2020,13,12,13
11-04-2020,13,13,13
11-05-2020,15,15,15
11-06-2020,15,15,15
11-07-2020,16,16,16
11-08-2020,17,17,17
11-09-2020,16,16,16
11-10-2020,17,16,17
11-11-2020,17,17,17
11-12-2020,17,17,18
11-13-2020,18,18,19
11-14-2020,19,18,19
11-15-2020,19,19,20
11-16-2020,20,19,21
11-17-2020,21,19,21
11-18-2020,21,20,23
11-19-2020,22,20,24
11-20-2020,22,20,25
11-21-2020,23,20,25
11-22-2020,23,21,26
11-23-2020,24,21,27
11-24-2020,24,21,28
11-25-2020,25,21,30
11-26-2020,25,21,31
11-27-2020,26,21,31
11-28-2020,26,21,32
11-29-2020,26,20,32
11-30-2020,27,20,33
12-01-2020,27,20,34
12-02-2020,27,20,34
12-03-2020,27,20,34
12-04-2020,27,20,34
12-05-2020,26,20,34
12-06-2020,26,19,34
12-07-2020,26,19,34
12-08-2020,27,19,34
12-09-2020,26,19,34
12-10-2020,26,18,34
12-11-2020,26,18,34
12-12-2020,25,17,34
12-13-2020,24,17,33
12-14-2020,25,17,33
12-15-2020,24,16,32
12-16-2020,24,16,32
12-17-2020,23,15,32
12-18-2020,23,15,32
12-19-2020,22,15,32
12-20-2020,21,14,31
12-21-2020,21,14,31
12-22-2020,21,14,30
12-23-2020,20,13,30
12-24-2020,20,13,30
12-25-2020,19,12,29
12-26-2020,19,12,28
12-27-2020,19,11,28
12-28-2020,18,11,28
12-29-2020,18,10,27
12-30-2020,17,10,26
12-31-2020,17,10,26
01-01-2021,16,10,26
01-02-2021,16,10,25
