date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,15,15,16
11-02-2020,17,17,17
11-03-2020,18,18,18
11-04-2020,18,18,19
11-05-2020,20,20,20
11-06-2020,20,20,20
11-07-2020,22,22,22
11-08-2020,22,22,22
11-09-2020,23,23,24
11-10-2020,24,24,24
11-11-2020,23,23,24
11-12-2020,25,25,25
11-13-2020,26,25,26
11-14-2020,27,26,29
11-15-2020,29,27,31
11-16-2020,31,29,33
11-17-2020,32,30,34
11-18-2020,33,31,35
11-19-2020,34,32,37
11-20-2020,34,32,38
11-21-2020,36,33,40
11-22-2020,37,33,42
11-23-2020,38,33,44
11-24-2020,38,34,46
11-25-2020,39,34,47
11-26-2020,40,34,49
11-27-2020,41,34,51
11-28-2020,42,33,52
11-29-2020,43,34,53
11-30-2020,44,33,55
12-01-2020,44,33,56
12-02-2020,44,33,58
12-03-2020,44,33,58
12-04-2020,45,33,59
12-05-2020,45,33,59
12-06-2020,46,32,60
12-07-2020,46,31,61
12-08-2020,46,31,61
12-09-2020,46,32,62
12-10-2020,45,31,61
12-11-2020,45,30,61
12-12-2020,45,30,62
12-13-2020,44,30,61
12-14-2020,44,30,60
12-15-2020,44,28,59
12-16-2020,43,28,59
12-17-2020,43,28,58
12-18-2020,42,27,57
12-19-2020,42,27,57
12-20-2020,42,26,56
12-21-2020,40,26,54
12-22-2020,40,25,53
12-23-2020,40,24,52
12-24-2020,38,23,52
12-25-2020,37,22,50
12-26-2020,36,21,49
12-27-2020,34,21,47
12-28-2020,34,20,46
12-29-2020,33,20,45
12-30-2020,32,19,44
12-31-2020,31,19,42
01-01-2021,30,18,40
01-02-2021,29,18,39
