date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,5,4,5
11-02-2020,5,5,5
11-03-2020,5,4,5
11-04-2020,8,7,8
11-05-2020,6,6,6
11-06-2020,7,6,7
11-07-2020,7,7,7
11-08-2020,7,7,7
11-09-2020,7,7,7
11-10-2020,9,8,9
11-11-2020,8,7,8
11-12-2020,10,10,10
11-13-2020,10,10,11
11-14-2020,11,11,12
11-15-2020,13,12,13
11-16-2020,13,13,14
11-17-2020,14,13,15
11-18-2020,14,13,17
11-19-2020,16,14,18
11-20-2020,17,14,19
11-21-2020,18,15,22
11-22-2020,19,17,23
11-23-2020,21,17,26
11-24-2020,22,17,27
11-25-2020,23,18,30
11-26-2020,25,19,33
11-27-2020,26,20,36
11-28-2020,28,20,39
11-29-2020,29,21,43
11-30-2020,30,22,47
12-01-2020,33,23,50
12-02-2020,34,24,54
12-03-2020,37,25,58
12-04-2020,39,26,64
12-05-2020,41,28,69
12-06-2020,43,28,74
12-07-2020,46,29,80
12-08-2020,49,31,85
12-09-2020,52,32,92
12-10-2020,55,33,98
12-11-2020,57,35,105
12-12-2020,61,35,113
12-13-2020,64,37,121
12-14-2020,66,38,128
12-15-2020,70,40,135
12-16-2020,74,41,143
12-17-2020,77,42,150
12-18-2020,81,44,157
12-19-2020,84,46,164
12-20-2020,88,47,170
12-21-2020,92,49,176
12-22-2020,95,51,182
12-23-2020,98,52,187
12-24-2020,103,54,192
12-25-2020,107,56,194
12-26-2020,110,58,196
12-27-2020,113,59,199
12-28-2020,116,61,199
12-29-2020,120,62,200
12-30-2020,123,64,199
12-31-2020,126,66,200
01-01-2021,129,67,198
01-02-2021,132,69,196
