date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
11-01-2020,8,8,8
11-02-2020,11,11,11
11-03-2020,11,11,11
11-04-2020,11,10,11
11-05-2020,10,10,10
11-06-2020,11,11,11
11-07-2020,13,13,13
11-08-2020,16,15,16
11-09-2020,15,15,15
11-10-2020,16,16,17
11-11-2020,19,19,19
11-12-2020,21,21,21
11-13-2020,22,22,22
11-14-2020,23,23,24
11-15-2020,25,24,26
11-16-2020,26,26,28
11-17-2020,28,26,29
11-18-2020,29,28,31
11-19-2020,31,28,34
11-20-2020,33,30,36
11-21-2020,34,31,38
11-22-2020,36,31,40
11-23-2020,37,32,42
11-24-2020,38,33,44
11-25-2020,39,33,47
11-26-2020,41,33,49
11-27-2020,41,33,52
11-28-2020,44,34,54
11-29-2020,46,35,58
11-30-2020,48,35,61
12-01-2020,50,36,64
12-02-2020,51,37,68
12-03-2020,54,38,72
12-04-2020,56,38,75
12-05-2020,58,39,79
12-06-2020,60,40,83
12-07-2020,61,40,87
12-08-2020,64,41,92
12-09-2020,66,41,96
12-10-2020,68,42,100
12-11-2020,70,43,105
12-12-2020,72,43,109
12-13-2020,74,44,114
12-14-2020,76,44,118
12-15-2020,78,45,122
12-16-2020,80,45,127
12-17-2020,81,46,131
12-18-2020,84,46,136
12-19-2020,86,46,140
12-20-2020,87,46,145
12-21-2020,89,47,149
12-22-2020,90,47,153
12-23-2020,91,47,157
12-24-2020,93,47,160
12-25-2020,94,47,164
12-26-2020,94,47,167
12-27-2020,95,47,170
12-28-2020,96,47,172
12-29-2020,97,47,174
12-30-2020,97,47,176
12-31-2020,97,47,177
01-01-2021,97,47,178
01-02-2021,97,46,179
