date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-13-2020,97,92,102
09-14-2020,96,92,100
09-15-2020,94,92,98
09-16-2020,97,94,107
09-17-2020,92,87,102
09-18-2020,95,85,102
09-19-2020,96,87,101
09-20-2020,98,85,100
09-21-2020,91,82,97
09-22-2020,87,82,93
09-23-2020,80,75,85
09-24-2020,79,74,86
09-25-2020,75,72,81
09-26-2020,77,74,81
09-27-2020,79,74,82
09-28-2020,83,70,84
09-29-2020,82,73,86
09-30-2020,83,75,89
10-01-2020,82,75,90
10-02-2020,81,74,91
10-03-2020,82,73,93
10-04-2020,81,73,96
10-05-2020,82,71,97
10-06-2020,82,69,99
10-07-2020,83,70,100
10-08-2020,84,70,104
10-09-2020,87,69,104
10-10-2020,86,66,105
10-11-2020,87,67,107
10-12-2020,88,67,109
10-13-2020,86,67,111
10-14-2020,84,66,113
10-15-2020,84,64,112
10-16-2020,83,65,114
10-17-2020,84,63,117
10-18-2020,83,61,118
10-19-2020,82,60,120
10-20-2020,82,59,120
10-21-2020,80,54,120
10-22-2020,78,54,120
10-23-2020,76,52,121
10-24-2020,73,51,122
10-25-2020,74,51,122
10-26-2020,73,50,116
10-27-2020,72,50,116
10-28-2020,72,50,117
10-29-2020,73,49,114
10-30-2020,73,49,112
10-31-2020,70,48,109
11-01-2020,70,47,110
11-02-2020,71,47,110
11-03-2020,72,46,119
11-04-2020,74,45,118
11-05-2020,75,46,131
11-06-2020,74,45,133
11-07-2020,78,45,136
11-08-2020,78,45,137
11-09-2020,83,49,141
11-10-2020,84,47,143
11-11-2020,89,53,146
11-12-2020,87,53,149
11-13-2020,91,52,148
11-14-2020,91,54,153
