HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,91.84,553,492,702,83.52,111.42,553 [492 - 702],91.84% [83.52% - 111.42%],1000,297,2653,05-18-2020
2,AL- DOTHAN,83.95,28,25,40,80.6,92.88,28 [25 - 40],83.95% [80.6% - 92.88%],52,8,171,05-18-2020
5,AL- HUNTSVILLE,89.6,97,87,128,82.93,106.65,97 [87 - 128],89.6% [82.93% - 106.65%],180,55,501,05-18-2020
6,AL- MOBILE,87.76,127,113,164,82.56,101.39,127 [113 - 164],87.76% [82.56% - 101.39%],221,73,611,05-18-2020
7,AL- MONTGOMERY,89.58,81,72,108,82.78,108.85,81 [72 - 108],89.58% [82.78% - 108.85%],148,43,446,05-18-2020
9,AL- TUSCALOOSA,91.67,62,54,80,82.61,112.36,62 [54 - 80],91.67% [82.61% - 112.36%],116,26,323,05-18-2020
11,AZ- MESA,102.78,250,228,334,90.1,148.69,250 [228 - 334],102.78% [90.1% - 148.69%],450,200,1360,05-18-2020
12,AZ- PHOENIX,94.54,614,559,820,86.42,123.74,614 [559 - 820],94.54% [86.42% - 123.74%],1101,486,3313,05-18-2020
14,AZ- SUN CITY,89.54,39,36,54,84.2,108.77,39 [36 - 54],89.54% [84.2% - 108.77%],77,34,233,05-18-2020
15,AZ- TUCSON,91.48,161,146,226,84.6,118.35,161 [146 - 226],91.48% [84.6% - 118.35%],289,116,968,05-18-2020
16,AR- FORT SMITH,80.64,0,0,6,80.0,85.15,0 [0 - 6],80.64% [80.0% - 85.15%],8,0,66,05-18-2020
18,AR- JONESBORO,80.91,0,0,4,80.0,84.54,0 [0 - 4],80.91% [80.0% - 84.54%],8,0,41,05-18-2020
19,AR- LITTLE ROCK,85.68,175,154,224,81.25,95.37,175 [154 - 224],85.68% [81.25% - 95.37%],327,72,887,05-18-2020
21,AR- SPRINGDALE,83.17,14,14,20,81.42,88.7,14 [14 - 20],83.17% [81.42% - 88.7%],33,15,92,05-18-2020
22,AR- TEXARKANA,83.43,14,13,22,80.92,89.8,14 [13 - 22],83.43% [80.92% - 89.8%],33,9,96,05-18-2020
23,CA- ORANGE CO.,88.2,340,302,445,82.13,103.36,340 [302 - 445],88.2% [82.13% - 103.36%],627,163,1787,05-18-2020
25,CA- BAKERSFIELD,83.07,60,53,83,80.75,89.65,60 [53 - 83],83.07% [80.75% - 89.65%],111,27,349,05-18-2020
31,CA- CHICO,85.21,14,13,22,81.25,97.03,14 [13 - 22],85.21% [81.25% - 97.03%],33,8,109,05-18-2020
33,CA- CONTRA COSTA CO.,100.32,213,189,266,85.19,132.92,213 [189 - 266],100.32% [85.19% - 132.92%],406,104,1060,05-18-2020
43,CA- FRESNO,85.4,65,57,91,80.88,97.17,65 [57 - 91],85.4% [80.88% - 97.17%],123,20,392,05-18-2020
56,CA- LOS ANGELES,86.13,981,867,1286,81.64,96.8,981 [867 - 1286],86.13% [81.64% - 96.8%],1519,406,4168,05-18-2020
58,CA- MODESTO,92.56,113,99,149,82.62,116.36,113 [99 - 149],92.56% [82.62% - 116.36%],215,45,625,05-18-2020
62,CA- NAPA,92.15,35,31,47,81.37,114.36,35 [31 - 47],92.15% [81.37% - 114.36%],70,8,200,05-18-2020
65,CA- ALAMEDA CO.,97.91,315,280,393,84.59,126.35,315 [280 - 393],97.91% [84.59% - 126.35%],605,155,1566,05-18-2020
69,CA- PALM SPR/RANCHO MIR.,85.69,29,26,39,81.42,96.43,29 [26 - 39],85.69% [81.42% - 96.43%],59,15,173,05-18-2020
73,CA- REDDING,86.42,35,31,46,80.83,98.39,35 [31 - 46],86.42% [80.83% - 98.39%],69,9,199,05-18-2020
77,CA- SACRAMENTO,95.11,385,341,495,83.7,121.89,385 [341 - 495],95.11% [83.7% - 121.89%],722,177,2004,05-18-2020
78,CA- SALINAS,93.96,57,51,75,83.53,119.6,57 [51 - 75],93.96% [83.53% - 119.6%],110,28,314,05-18-2020
79,CA- SAN BERNARDINO,89.68,305,270,402,82.51,108.0,305 [270 - 402],89.68% [82.51% - 108.0%],559,145,1619,05-18-2020
80,CA- SAN DIEGO,91.93,450,398,587,82.96,113.98,450 [398 - 587],91.93% [82.96% - 113.98%],838,208,2390,05-18-2020
81,CA- SAN FRANCISCO,90.53,278,247,346,82.62,107.22,278 [247 - 346],90.53% [82.62% - 107.22%],534,133,1381,05-18-2020
82,CA- SAN JOSE,102.34,352,314,436,85.72,136.74,352 [314 - 436],102.34% [85.72% - 136.74%],676,173,1717,05-18-2020
83,CA- SAN LUIS OBISPO,91.7,22,19,32,81.97,114.43,22 [19 - 32],91.7% [81.97% - 114.43%],53,9,157,05-18-2020
85,CA- SAN MATEO CO.,92.16,168,150,209,83.08,110.93,168 [150 - 209],92.16% [83.08% - 110.93%],327,83,834,05-18-2020
86,CA- SANTA BARBARA,88.45,39,35,54,82.07,105.26,39 [35 - 54],88.45% [82.07% - 105.26%],81,20,244,05-18-2020
87,CA- SANTA CRUZ,106.36,47,42,60,85.57,150.75,47 [42 - 60],106.36% [85.57% - 150.75%],94,20,254,05-18-2020
89,CA- SANTA ROSA,88.81,85,75,108,82.1,103.86,85 [75 - 108],88.81% [82.1% - 103.86%],163,39,444,05-18-2020
91,CA- STOCKTON,97.16,95,84,123,84.05,127.79,95 [84 - 123],97.16% [84.05% - 127.79%],182,43,508,05-18-2020
96,CA- VENTURA,90.07,83,73,110,82.48,109.12,83 [73 - 110],90.07% [82.48% - 109.12%],158,39,458,05-18-2020
101,CO- BOULDER,104.56,57,52,74,89.05,148.63,57 [52 - 74],104.56% [89.05% - 148.63%],116,43,326,05-18-2020
