date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-13-2020,20,20,21
09-14-2020,19,19,19
09-15-2020,18,18,18
09-16-2020,19,19,19
09-17-2020,19,19,20
09-18-2020,19,18,20
09-19-2020,20,17,21
09-20-2020,19,18,22
09-21-2020,19,17,22
09-22-2020,19,17,22
09-23-2020,20,18,22
09-24-2020,20,17,22
09-25-2020,20,17,23
09-26-2020,20,17,24
09-27-2020,20,17,24
09-28-2020,20,15,25
09-29-2020,21,14,25
09-30-2020,21,14,26
10-01-2020,21,14,28
10-02-2020,21,13,28
10-03-2020,21,13,29
10-04-2020,21,13,30
10-05-2020,21,13,30
10-06-2020,21,12,31
10-07-2020,22,12,32
10-08-2020,22,12,33
10-09-2020,23,12,33
10-10-2020,23,12,34
10-11-2020,21,11,34
10-12-2020,20,11,35
10-13-2020,20,11,36
10-14-2020,20,11,36
10-15-2020,20,10,37
10-16-2020,20,10,37
10-17-2020,20,9,38
10-18-2020,20,9,39
10-19-2020,19,8,39
10-20-2020,19,8,40
10-21-2020,19,7,41
10-22-2020,19,7,41
10-23-2020,18,7,42
10-24-2020,17,7,41
10-25-2020,17,7,42
10-26-2020,15,6,41
10-27-2020,15,6,41
10-28-2020,15,6,41
10-29-2020,15,6,41
10-30-2020,14,6,41
10-31-2020,13,5,41
11-01-2020,13,5,41
11-02-2020,13,5,41
11-03-2020,12,5,41
11-04-2020,12,4,41
11-05-2020,11,4,40
11-06-2020,11,4,40
11-07-2020,11,4,40
11-08-2020,10,3,39
11-09-2020,10,3,39
11-10-2020,10,3,38
11-11-2020,10,3,38
11-12-2020,9,3,37
11-13-2020,9,3,37
11-14-2020,8,3,36
