date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-20-2020,12,12,14
09-21-2020,12,12,14
09-22-2020,12,12,14
09-23-2020,12,12,14
09-24-2020,13,13,15
09-25-2020,13,12,15
09-26-2020,14,13,16
09-27-2020,16,14,18
09-28-2020,19,17,19
09-29-2020,19,17,19
09-30-2020,19,17,19
10-01-2020,21,18,21
10-02-2020,21,18,22
10-03-2020,22,17,22
10-04-2020,22,18,23
10-05-2020,23,18,24
10-06-2020,22,18,26
10-07-2020,22,18,28
10-08-2020,23,19,29
10-09-2020,24,19,31
10-10-2020,24,19,34
10-11-2020,26,18,36
10-12-2020,27,20,40
10-13-2020,28,21,42
10-14-2020,30,21,48
10-15-2020,31,22,50
10-16-2020,34,23,53
10-17-2020,35,23,59
10-18-2020,37,24,62
10-19-2020,38,25,67
10-20-2020,41,26,72
10-21-2020,43,27,77
10-22-2020,45,27,83
10-23-2020,48,28,89
10-24-2020,50,29,98
10-25-2020,52,31,104
10-26-2020,54,32,110
10-27-2020,57,33,117
10-28-2020,61,34,126
10-29-2020,63,35,134
10-30-2020,65,36,142
10-31-2020,68,37,151
11-01-2020,70,39,160
11-02-2020,72,40,167
11-03-2020,75,41,177
11-04-2020,77,42,184
11-05-2020,79,43,197
11-06-2020,81,44,202
11-07-2020,82,44,215
11-08-2020,82,44,218
11-09-2020,85,46,224
11-10-2020,85,44,226
11-11-2020,87,42,227
11-12-2020,87,41,225
11-13-2020,86,37,225
11-14-2020,84,33,223
11-15-2020,82,31,218
11-16-2020,81,28,214
11-17-2020,79,26,209
11-18-2020,76,24,207
11-19-2020,74,22,207
11-20-2020,72,20,202
11-21-2020,69,19,200
