date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-20-2020,4,4,5
09-21-2020,5,5,5
09-22-2020,6,6,6
09-23-2020,6,6,6
09-24-2020,7,6,7
09-25-2020,7,7,7
09-26-2020,7,7,7
09-27-2020,7,6,7
09-28-2020,7,7,7
09-29-2020,7,6,7
09-30-2020,7,7,7
10-01-2020,7,7,7
10-02-2020,7,7,9
10-03-2020,9,7,9
10-04-2020,9,8,10
10-05-2020,10,8,10
10-06-2020,10,8,12
10-07-2020,10,9,13
10-08-2020,11,9,16
10-09-2020,11,10,16
10-10-2020,12,10,16
10-11-2020,12,10,18
10-12-2020,13,9,20
10-13-2020,15,9,21
10-14-2020,16,9,22
10-15-2020,16,8,23
10-16-2020,16,8,24
10-17-2020,16,8,25
10-18-2020,16,8,27
10-19-2020,16,8,30
10-20-2020,16,8,31
10-21-2020,16,9,32
10-22-2020,17,10,34
10-23-2020,16,10,34
10-24-2020,17,9,35
10-25-2020,17,9,36
10-26-2020,17,9,37
10-27-2020,17,8,38
10-28-2020,17,8,38
10-29-2020,16,8,39
10-30-2020,16,7,39
10-31-2020,16,7,38
11-01-2020,16,7,40
11-02-2020,14,7,40
11-03-2020,14,6,40
11-04-2020,14,6,40
11-05-2020,14,6,41
11-06-2020,14,6,41
11-07-2020,14,6,41
11-08-2020,13,5,40
11-09-2020,13,6,41
11-10-2020,13,6,39
11-11-2020,13,6,40
11-12-2020,12,5,39
11-13-2020,13,5,38
11-14-2020,12,5,39
11-15-2020,12,4,39
11-16-2020,12,4,38
11-17-2020,12,4,39
11-18-2020,12,4,38
11-19-2020,11,4,36
11-20-2020,9,5,36
11-21-2020,9,5,35
