date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-20-2020,9,9,9
09-21-2020,8,8,8
09-22-2020,9,8,9
09-23-2020,10,10,10
09-24-2020,10,10,10
09-25-2020,11,10,11
09-26-2020,11,11,14
09-27-2020,14,12,15
09-28-2020,13,13,14
09-29-2020,13,13,14
09-30-2020,14,13,15
10-01-2020,14,13,15
10-02-2020,15,13,16
10-03-2020,15,13,17
10-04-2020,15,13,17
10-05-2020,16,13,17
10-06-2020,16,11,18
10-07-2020,16,10,18
10-08-2020,16,11,20
10-09-2020,16,10,20
10-10-2020,17,10,23
10-11-2020,17,10,23
10-12-2020,17,10,24
10-13-2020,18,11,24
10-14-2020,18,11,25
10-15-2020,18,11,27
10-16-2020,19,11,27
10-17-2020,20,10,28
10-18-2020,19,10,28
10-19-2020,20,10,29
10-20-2020,21,11,30
10-21-2020,21,11,32
10-22-2020,21,11,32
10-23-2020,21,11,33
10-24-2020,21,11,34
10-25-2020,22,11,36
10-26-2020,23,12,37
10-27-2020,24,12,37
10-28-2020,24,12,38
10-29-2020,24,13,40
10-30-2020,24,13,43
10-31-2020,24,13,44
11-01-2020,24,13,48
11-02-2020,24,13,50
11-03-2020,26,13,52
11-04-2020,26,13,52
11-05-2020,26,13,54
11-06-2020,27,13,56
11-07-2020,28,14,60
11-08-2020,29,14,62
11-09-2020,29,14,67
11-10-2020,29,14,71
11-11-2020,29,14,71
11-12-2020,30,14,72
11-13-2020,30,14,74
11-14-2020,30,15,78
11-15-2020,30,15,79
11-16-2020,31,15,80
11-17-2020,32,15,83
11-18-2020,32,15,86
11-19-2020,32,16,87
11-20-2020,32,16,90
11-21-2020,32,16,92
