date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-20-2020,12,11,12
09-21-2020,11,11,11
09-22-2020,12,12,12
09-23-2020,12,12,13
09-24-2020,15,14,15
09-25-2020,15,15,16
09-26-2020,16,16,16
09-27-2020,18,18,18
09-28-2020,19,18,19
09-29-2020,18,18,18
09-30-2020,18,18,19
10-01-2020,19,19,19
10-02-2020,20,19,21
10-03-2020,21,19,22
10-04-2020,21,19,22
10-05-2020,21,19,25
10-06-2020,22,19,26
10-07-2020,22,18,27
10-08-2020,23,18,30
10-09-2020,23,18,31
10-10-2020,24,18,32
10-11-2020,24,17,34
10-12-2020,24,17,35
10-13-2020,24,17,37
10-14-2020,24,16,38
10-15-2020,24,16,40
10-16-2020,25,16,42
10-17-2020,25,15,43
10-18-2020,25,14,44
10-19-2020,25,14,46
10-20-2020,25,14,47
10-21-2020,24,13,48
10-22-2020,24,12,49
10-23-2020,24,12,50
10-24-2020,23,12,51
10-25-2020,23,11,51
10-26-2020,22,10,52
10-27-2020,21,9,52
10-28-2020,20,9,52
10-29-2020,19,8,53
10-30-2020,19,8,52
10-31-2020,19,8,52
11-01-2020,18,7,52
11-02-2020,17,6,52
11-03-2020,17,6,53
11-04-2020,16,5,52
11-05-2020,16,5,51
11-06-2020,14,5,51
11-07-2020,14,5,52
11-08-2020,13,5,51
11-09-2020,13,4,49
11-10-2020,13,4,49
11-11-2020,12,3,47
11-12-2020,11,3,46
11-13-2020,11,3,46
11-14-2020,10,3,44
11-15-2020,10,3,44
11-16-2020,9,3,42
11-17-2020,9,2,41
11-18-2020,8,2,40
11-19-2020,8,2,39
11-20-2020,8,2,37
11-21-2020,8,2,37
