date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-27-2020,6,6,8
09-28-2020,7,7,9
09-29-2020,9,7,9
09-30-2020,11,7,11
10-01-2020,9,7,9
10-02-2020,9,7,9
10-03-2020,9,7,10
10-04-2020,10,7,10
10-05-2020,10,8,12
10-06-2020,8,8,13
10-07-2020,9,8,14
10-08-2020,9,9,14
10-09-2020,12,9,15
10-10-2020,13,9,19
10-11-2020,13,10,20
10-12-2020,14,10,21
10-13-2020,15,11,22
10-14-2020,15,11,28
10-15-2020,16,13,31
10-16-2020,17,14,36
10-17-2020,19,15,38
10-18-2020,21,13,47
10-19-2020,22,14,54
10-20-2020,25,15,59
10-21-2020,27,15,68
10-22-2020,29,16,74
10-23-2020,30,17,86
10-24-2020,34,18,95
10-25-2020,35,18,104
10-26-2020,37,20,115
10-27-2020,38,21,128
10-28-2020,39,21,137
10-29-2020,44,22,150
10-30-2020,45,22,160
10-31-2020,46,23,165
11-01-2020,49,23,176
11-02-2020,51,23,179
11-03-2020,53,23,188
11-04-2020,53,23,189
11-05-2020,57,22,192
11-06-2020,56,22,189
11-07-2020,55,21,192
11-08-2020,54,20,191
11-09-2020,57,18,190
11-10-2020,56,17,190
11-11-2020,53,16,190
11-12-2020,58,15,189
11-13-2020,57,13,190
11-14-2020,54,13,187
11-15-2020,54,11,191
11-16-2020,52,12,193
11-17-2020,51,12,193
11-18-2020,48,11,192
11-19-2020,47,11,188
11-20-2020,47,10,185
11-21-2020,44,10,182
11-22-2020,42,10,177
11-23-2020,42,9,170
11-24-2020,41,9,167
11-25-2020,37,9,161
11-26-2020,36,9,158
11-27-2020,36,9,156
11-28-2020,35,9,151
