date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-21-2020,39,16,85
06-22-2020,38,15,84
06-23-2020,38,15,83
06-24-2020,38,15,83
06-25-2020,37,15,82
06-26-2020,36,15,81
06-27-2020,36,14,80
06-28-2020,35,14,79
06-29-2020,35,14,78
06-30-2020,35,14,77
07-01-2020,34,14,76
07-02-2020,33,13,75
07-03-2020,33,13,74
07-04-2020,33,13,72
07-05-2020,32,13,72
07-06-2020,31,13,71
07-07-2020,31,13,70
07-08-2020,31,13,69
07-09-2020,30,13,67
07-10-2020,30,13,67
07-11-2020,30,13,66
07-12-2020,29,13,65
07-13-2020,29,12,64
07-14-2020,28,12,63
07-15-2020,27,12,61
07-16-2020,27,12,61
07-17-2020,26,12,59
07-18-2020,26,12,58
07-19-2020,26,11,57
07-20-2020,26,11,57
07-21-2020,25,11,56
07-22-2020,25,11,54
07-23-2020,25,11,53
07-24-2020,24,11,53
07-25-2020,24,11,52
07-26-2020,23,10,51
07-27-2020,23,10,50
07-28-2020,22,10,48
07-29-2020,22,10,47
07-30-2020,22,10,46
07-31-2020,22,10,45
08-01-2020,21,10,45
08-02-2020,21,10,43
08-03-2020,20,10,43
08-04-2020,20,9,42
08-05-2020,20,9,41
08-06-2020,20,9,40
08-07-2020,19,9,39
08-08-2020,19,9,39
08-09-2020,18,9,38
08-10-2020,18,9,37
08-11-2020,17,9,36
08-12-2020,17,9,36
08-13-2020,17,9,35
08-14-2020,17,9,34
08-15-2020,17,9,33
