date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-21-2020,13,1,83
06-22-2020,13,1,80
06-23-2020,13,1,75
06-24-2020,13,1,75
06-25-2020,13,1,71
06-26-2020,10,1,67
06-27-2020,10,1,62
06-28-2020,10,1,55
06-29-2020,10,1,54
06-30-2020,10,1,53
07-01-2020,10,1,53
07-02-2020,10,1,51
07-03-2020,10,1,46
07-04-2020,6,1,46
07-05-2020,3,1,42
07-06-2020,3,1,42
07-07-2020,3,1,42
07-08-2020,3,1,40
07-09-2020,3,1,40
07-10-2020,3,1,37
07-11-2020,3,1,34
07-12-2020,3,1,30
07-13-2020,3,1,30
07-14-2020,3,1,30
07-15-2020,3,1,30
07-16-2020,3,1,30
07-17-2020,3,1,30
07-18-2020,3,1,30
07-19-2020,3,1,30
07-20-2020,3,1,29
07-21-2020,3,1,27
07-22-2020,3,1,27
07-23-2020,3,1,27
07-24-2020,3,1,25
07-25-2020,3,1,25
07-26-2020,3,1,25
07-27-2020,3,1,25
07-28-2020,3,1,25
07-29-2020,3,1,25
07-30-2020,3,1,23
07-31-2020,3,1,23
08-01-2020,3,1,22
08-02-2020,3,1,22
08-03-2020,3,1,22
08-04-2020,3,1,22
08-05-2020,3,1,22
08-06-2020,0,0,17
08-07-2020,0,0,17
08-08-2020,0,0,17
08-09-2020,0,0,13
08-10-2020,0,0,13
08-11-2020,0,0,13
08-12-2020,0,0,13
08-13-2020,0,0,13
08-14-2020,0,0,13
08-15-2020,0,0,13
