HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,88.2,688,608,863,82.17,101.82,688 [608 - 863],88.2% [82.17% - 101.82%],692,183,1843,05-18-2020
2,AL- DOTHAN,82.81,33,29,50,80.3,90.39,33 [29 - 50],82.81% [80.3% - 90.39%],37,4,138,05-18-2020
5,AL- HUNTSVILLE,86.98,128,115,170,81.97,100.8,128 [115 - 170],86.98% [81.97% - 100.8%],131,37,391,05-18-2020
6,AL- MOBILE,86.02,169,151,217,81.89,96.52,169 [151 - 217],86.02% [81.89% - 96.52%],171,54,472,05-18-2020
7,AL- MONTGOMERY,87.58,113,99,148,81.68,101.86,113 [99 - 148],87.58% [81.68% - 101.86%],117,26,338,05-18-2020
9,AL- TUSCALOOSA,88.4,81,71,104,81.7,103.45,81 [71 - 104],88.4% [81.7% - 103.45%],83,17,234,05-18-2020
11,AZ- MESA,96.15,317,288,424,86.77,130.66,317 [288 - 424],96.15% [86.77% - 130.66%],319,134,1003,05-18-2020
12,AZ- PHOENIX,90.31,777,705,1035,84.28,112.07,777 [705 - 1035],90.31% [84.28% - 112.07%],781,324,2429,05-18-2020
14,AZ- SUN CITY,86.77,52,48,71,82.84,101.23,52 [48 - 71],86.77% [82.84% - 101.23%],54,23,172,05-18-2020
15,AZ- TUCSON,88.44,210,190,297,83.17,109.87,210 [190 - 297],88.44% [83.17% - 109.87%],213,80,754,05-18-2020
16,AR- FORT SMITH,80.67,7,6,13,80.0,83.9,7 [6 - 13],80.67% [80.0% - 83.9%],8,0,50,05-18-2020
18,AR- JONESBORO,81.21,7,6,12,80.0,84.2,7 [6 - 12],81.21% [80.0% - 84.2%],10,0,38,05-18-2020
19,AR- LITTLE ROCK,83.6,204,179,263,80.64,90.26,204 [179 - 263],83.6% [80.64% - 90.26%],207,37,592,05-18-2020
21,AR- SPRINGDALE,82.67,26,24,34,80.76,87.0,26 [24 - 34],82.67% [80.76% - 87.0%],28,8,74,05-18-2020
22,AR- TEXARKANA,82.26,21,19,30,80.41,88.47,21 [19 - 30],82.26% [80.41% - 88.47%],22,4,83,05-18-2020
23,CA- ORANGE CO.,85.41,411,363,543,81.28,96.38,411 [363 - 543],85.41% [81.28% - 96.38%],413,98,1253,05-18-2020
25,CA- BAKERSFIELD,82.11,71,62,102,80.36,87.33,71 [62 - 102],82.11% [80.36% - 87.33%],76,13,265,05-18-2020
31,CA- CHICO,83.37,18,16,28,80.62,92.5,18 [16 - 28],83.37% [80.62% - 92.5%],21,4,80,05-18-2020
