region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.47,132,123,152,80.27,80.95,132 [123 - 152],80.47% [80.27% - 80.95%],40,23,80,03-03-2021,projected
2,AL- DOTHAN,80.15,7,6,8,80.0,80.23,7 [6 - 8],80.15% [80.0% - 80.23%],2,0,3,03-03-2021,projected
5,AL- HUNTSVILLE,80.48,26,24,30,80.32,80.8,26 [24 - 30],80.48% [80.32% - 80.8%],9,6,15,03-03-2021,projected
6,AL- MOBILE,80.56,51,48,55,80.35,80.88,51 [48 - 55],80.56% [80.35% - 80.88%],16,10,25,03-03-2021,projected
7,AL- MONTGOMERY,80.39,16,14,17,80.26,80.45,16 [14 - 17],80.39% [80.26% - 80.45%],6,4,7,03-03-2021,projected
9,AL- TUSCALOOSA,80.6,15,14,17,80.4,80.8,15 [14 - 17],80.6% [80.4% - 80.8%],6,4,8,03-03-2021,projected
11,AZ- MESA,80.56,33,31,36,80.4,80.81,33 [31 - 36],80.56% [80.4% - 80.81%],11,8,16,03-03-2021,projected
12,AZ- PHOENIX,80.37,85,79,92,80.26,80.54,85 [79 - 92],80.37% [80.26% - 80.54%],28,20,41,03-03-2021,projected
14,AZ- SUN CITY,80.25,7,6,7,80.12,80.25,7 [6 - 7],80.25% [80.12% - 80.25%],2,1,2,03-03-2021,projected
15,AZ- TUCSON,80.36,26,25,29,80.2,80.55,26 [25 - 29],80.36% [80.2% - 80.55%],9,5,14,03-03-2021,projected
16,AR- FORT SMITH,80.16,1,0,3,80.0,80.31,1 [0 - 3],80.16% [80.0% - 80.31%],2,0,4,03-03-2021,projected
18,AR- JONESBORO,80.0,0,0,2,80.0,80.33,0 [0 - 2],80.0% [80.0% - 80.33%],0,0,3,03-03-2021,projected
19,AR- LITTLE ROCK,80.38,66,60,87,80.19,81.06,66 [60 - 87],80.38% [80.19% - 81.06%],22,11,61,03-03-2021,projected
