HRRNum,Hospital Referral Region,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update
1,AL- BIRMINGHAM,86.37,534,471,697,81.22,99.64,534 [471 - 697],86.37% [81.22% - 99.64%],538,103,1659,05-18-2020
2,AL- DOTHAN,82.15,22,19,41,80.3,90.99,22 [19 - 41],82.15% [80.3% - 90.99%],28,4,146,05-18-2020
5,AL- HUNTSVILLE,86.01,109,96,152,81.22,101.44,109 [96 - 152],86.01% [81.22% - 101.44%],113,23,403,05-18-2020
6,AL- MOBILE,84.31,120,107,171,81.12,96.1,120 [107 - 171],84.31% [81.12% - 96.1%],123,32,460,05-18-2020
7,AL- MONTGOMERY,85.88,89,78,126,80.84,101.93,89 [78 - 126],85.88% [80.84% - 101.93%],90,13,339,05-18-2020
9,AL- TUSCALOOSA,86.53,60,52,83,80.8,101.84,60 [52 - 83],86.53% [80.8% - 101.84%],65,8,218,05-18-2020
11,AZ- MESA,92.21,238,215,345,83.94,128.48,238 [215 - 345],92.21% [83.94% - 128.48%],241,78,960,05-18-2020
12,AZ- PHOENIX,87.77,585,526,841,82.52,110.59,585 [526 - 841],87.77% [82.52% - 110.59%],588,191,2317,05-18-2020
14,AZ- SUN CITY,85.14,38,34,56,81.6,100.37,38 [34 - 56],85.14% [81.6% - 100.37%],41,13,165,05-18-2020
15,AZ- TUCSON,86.58,163,145,254,81.7,110.63,163 [145 - 254],86.58% [81.7% - 110.63%],166,43,773,05-18-2020
16,AR- FORT SMITH,80.32,0,0,6,80.0,83.2,0 [0 - 6],80.32% [80.0% - 83.2%],4,0,41,05-18-2020
18,AR- JONESBORO,80.46,0,0,3,80.0,82.54,0 [0 - 3],80.46% [80.0% - 82.54%],4,0,23,05-18-2020
19,AR- LITTLE ROCK,81.47,81,70,127,80.07,86.76,81 [70 - 127],81.47% [80.07% - 86.76%],84,4,390,05-18-2020
21,AR- SPRINGDALE,81.56,14,12,20,80.0,85.01,14 [12 - 20],81.56% [80.0% - 85.01%],16,0,53,05-18-2020
22,AR- TEXARKANA,81.75,14,12,24,80.0,88.06,14 [12 - 24],81.75% [80.0% - 88.06%],17,0,79,05-18-2020
23,CA- ORANGE CO.,83.42,259,228,374,80.56,93.53,259 [228 - 374],83.42% [80.56% - 93.53%],261,43,1035,05-18-2020
25,CA- BAKERSFIELD,81.39,49,43,78,80.11,86.72,49 [43 - 78],81.39% [80.11% - 86.72%],50,4,243,05-18-2020
31,CA- CHICO,82.18,7,6,17,80.0,91.41,7 [6 - 17],82.18% [80.0% - 91.41%],13,0,73,05-18-2020
33,CA- CONTRA COSTA CO.,86.78,133,118,177,81.1,102.02,133 [118 - 177],86.78% [81.1% - 102.02%],135,22,441,05-18-2020
43,CA- FRESNO,82.25,49,43,82,80.18,91.7,49 [43 - 82],82.25% [80.18% - 91.7%],51,4,267,05-18-2020
56,CA- LOS ANGELES,82.9,733,644,1067,80.5,91.16,733 [644 - 1067],82.9% [80.5% - 91.16%],719,123,2767,05-18-2020
