date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-27-2020,76,72,81
09-28-2020,76,72,80
09-29-2020,79,75,85
09-30-2020,75,72,78
10-01-2020,76,69,80
10-02-2020,70,66,75
10-03-2020,78,74,85
10-04-2020,84,78,90
10-05-2020,79,73,83
10-06-2020,76,71,79
10-07-2020,102,94,104
10-08-2020,100,94,102
10-09-2020,104,95,108
10-10-2020,103,97,105
10-11-2020,102,98,109
10-12-2020,105,91,110
10-13-2020,106,92,112
10-14-2020,105,91,116
10-15-2020,105,89,117
10-16-2020,104,89,120
10-17-2020,102,89,125
10-18-2020,104,90,130
10-19-2020,105,88,134
10-20-2020,109,87,135
10-21-2020,110,86,139
10-22-2020,109,85,142
10-23-2020,112,84,145
10-24-2020,111,84,151
10-25-2020,110,81,154
10-26-2020,111,81,159
10-27-2020,111,82,164
10-28-2020,113,80,172
10-29-2020,114,78,179
10-30-2020,115,80,184
10-31-2020,116,80,191
11-01-2020,120,79,199
11-02-2020,121,77,201
11-03-2020,121,77,209
11-04-2020,123,76,222
11-05-2020,124,75,227
11-06-2020,122,75,236
11-07-2020,122,75,241
11-08-2020,123,75,245
11-09-2020,124,72,251
11-10-2020,126,72,259
11-11-2020,128,71,267
11-12-2020,127,72,275
11-13-2020,127,73,280
11-14-2020,128,73,284
11-15-2020,129,70,285
11-16-2020,130,68,289
11-17-2020,130,65,298
11-18-2020,131,63,301
11-19-2020,128,61,304
11-20-2020,128,60,311
11-21-2020,128,61,316
11-22-2020,129,61,318
11-23-2020,130,61,319
11-24-2020,128,59,324
11-25-2020,128,56,328
11-26-2020,126,56,331
11-27-2020,126,54,333
11-28-2020,124,53,334
