region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,81.42,85,82,120,81.35,81.75,85 [82 - 120],81.42% [81.35% - 81.75%],120,114,148,04-14-2021,projected
2,AL- DOTHAN,80.3,0,0,2,80.3,80.68,0 [0 - 2],80.3% [80.3% - 80.68%],4,4,9,04-14-2021,projected
5,AL- HUNTSVILLE,82.13,24,22,31,81.54,82.13,24 [22 - 31],82.13% [81.54% - 82.13%],40,29,40,04-14-2021,projected
6,AL- MOBILE,81.16,16,15,19,80.95,81.19,16 [15 - 19],81.16% [80.95% - 81.19%],33,27,34,04-14-2021,projected
7,AL- MONTGOMERY,82.07,19,18,26,82.01,82.72,19 [18 - 26],82.07% [82.01% - 82.72%],32,31,42,04-14-2021,projected
9,AL- TUSCALOOSA,81.7,11,10,15,81.7,81.7,11 [10 - 15],81.7% [81.7% - 81.7%],17,17,17,04-14-2021,projected
11,AZ- MESA,87.07,124,120,129,85.96,88.79,124 [120 - 129],87.07% [85.96% - 88.79%],140,118,174,04-14-2021,projected
12,AZ- PHOENIX,84.94,331,322,349,84.15,86.34,331 [322 - 349],84.94% [84.15% - 86.34%],374,314,480,04-14-2021,projected
14,AZ- SUN CITY,82.72,21,20,22,82.22,83.33,21 [20 - 22],82.72% [82.22% - 83.33%],22,18,27,04-14-2021,projected
15,AZ- TUCSON,84.71,104,99,110,83.68,86.34,104 [99 - 110],84.71% [83.68% - 86.34%],119,93,160,04-14-2021,projected
16,AR- FORT SMITH,80.55,0,0,1,80.39,80.86,0 [0 - 1],80.55% [80.39% - 80.86%],7,5,11,04-14-2021,projected
18,AR- JONESBORO,81.55,14,14,14,81.55,81.55,14 [14 - 14],81.55% [81.55% - 81.55%],14,14,14,04-14-2021,projected
19,AR- LITTLE ROCK,80.87,45,42,49,80.64,81.26,45 [42 - 49],80.87% [80.64% - 81.26%],50,37,73,04-14-2021,projected
21,AR- SPRINGDALE,84.07,35,33,36,84.07,84.07,35 [33 - 36],84.07% [84.07% - 84.07%],43,43,43,04-14-2021,projected
22,AR- TEXARKANA,80.82,6,5,7,80.82,80.82,6 [5 - 7],80.82% [80.82% - 80.82%],8,8,8,04-14-2021,projected
23,CA- ORANGE CO.,81.92,130,126,137,81.58,82.44,130 [126 - 137],81.92% [81.58% - 82.44%],147,121,187,04-14-2021,projected
25,CA- BAKERSFIELD,81.66,47,45,49,81.38,81.91,47 [45 - 49],81.66% [81.38% - 81.91%],60,50,69,04-14-2021,projected
31,CA- CHICO,83.91,21,19,22,82.5,84.38,21 [19 - 22],83.91% [82.5% - 84.38%],25,16,28,04-14-2021,projected
33,CA- CONTRA COSTA CO.,83.74,63,61,66,83.44,83.94,63 [61 - 66],83.74% [83.44% - 83.94%],75,69,79,04-14-2021,projected
43,CA- FRESNO,83.59,57,55,62,83.07,84.12,57 [55 - 62],83.59% [83.07% - 84.12%],82,70,94,04-14-2021,projected
56,CA- LOS ANGELES,81.6,315,303,328,81.28,81.77,315 [303 - 328],81.6% [81.28% - 81.77%],396,317,439,04-14-2021,projected
58,CA- MODESTO,86.63,89,86,93,85.82,87.39,89 [86 - 93],86.63% [85.82% - 87.39%],114,100,127,04-14-2021,projected
62,CA- NAPA,82.58,14,14,16,82.58,82.58,14 [14 - 16],82.58% [82.58% - 82.58%],15,15,15,04-14-2021,projected
65,CA- ALAMEDA CO.,82.9,85,83,88,82.4,83.37,85 [83 - 88],82.9% [82.4% - 83.37%],98,81,114,04-14-2021,projected
69,CA- PALM SPR/RANCHO MIR.,82.09,21,20,22,81.8,82.28,21 [20 - 22],82.09% [81.8% - 82.28%],22,19,24,04-14-2021,projected
73,CA- REDDING,81.66,11,10,15,81.66,82.59,11 [10 - 15],81.66% [81.66% - 82.59%],18,18,28,04-14-2021,projected
77,CA- SACRAMENTO,86.23,253,246,270,86.06,86.69,253 [246 - 270],86.23% [86.06% - 86.69%],298,290,320,04-14-2021,projected
78,CA- SALINAS,81.26,7,7,8,81.01,82.14,7 [7 - 8],81.26% [81.01% - 82.14%],10,8,17,04-14-2021,projected
79,CA- SAN BERNARDINO,83.36,167,161,176,82.75,83.74,167 [161 - 176],83.36% [82.75% - 83.74%],194,159,216,04-14-2021,projected
80,CA- SAN DIEGO,83.58,203,196,210,83.2,84.08,203 [196 - 210],83.58% [83.2% - 84.08%],252,225,287,04-14-2021,projected
81,CA- SAN FRANCISCO,81.38,59,57,62,81.16,81.44,59 [57 - 62],81.38% [81.16% - 81.44%],70,59,73,04-14-2021,projected
82,CA- SAN JOSE,84.49,118,115,121,83.97,85.02,118 [115 - 121],84.49% [83.97% - 85.02%],136,120,152,04-14-2021,projected
