date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-10-2021,156,153,158
01-11-2021,155,153,157
01-12-2021,150,148,153
01-13-2021,147,144,149
01-14-2021,143,142,146
01-15-2021,140,138,143
01-16-2021,141,140,144
01-17-2021,133,131,136
01-18-2021,127,125,129
01-19-2021,121,119,122
01-20-2021,125,123,126
01-21-2021,126,122,129
01-22-2021,126,121,133
01-23-2021,127,119,133
01-24-2021,128,119,136
01-25-2021,129,118,140
01-26-2021,130,116,142
01-27-2021,130,116,145
01-28-2021,133,115,149
01-29-2021,134,115,152
01-30-2021,136,116,155
01-31-2021,137,115,160
02-01-2021,140,116,167
02-02-2021,142,116,172
02-03-2021,144,116,178
02-04-2021,147,118,184
02-05-2021,147,116,186
02-06-2021,145,115,187
02-07-2021,145,112,188
02-08-2021,143,112,188
02-09-2021,143,109,189
02-10-2021,142,109,189
02-11-2021,139,105,187
02-12-2021,137,104,185
02-13-2021,136,102,183
02-14-2021,134,100,180
02-15-2021,131,99,175
02-16-2021,129,95,171
02-17-2021,127,94,166
02-18-2021,124,92,161
02-19-2021,121,90,156
02-20-2021,117,88,151
02-21-2021,114,86,144
02-22-2021,111,83,140
02-23-2021,107,81,135
02-24-2021,104,78,129
02-25-2021,101,76,125
02-26-2021,98,73,120
02-27-2021,94,70,117
02-28-2021,91,68,112
03-01-2021,87,65,107
03-02-2021,84,61,105
03-03-2021,81,58,99
03-04-2021,78,55,97
03-05-2021,74,53,93
03-06-2021,73,49,90
03-07-2021,70,47,87
03-08-2021,66,44,84
03-09-2021,64,42,82
03-10-2021,62,40,79
03-11-2021,59,37,75
03-12-2021,56,35,73
03-13-2021,55,34,70
