date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-10-2021,17,17,17
01-11-2021,20,20,20
01-12-2021,20,20,20
01-13-2021,20,20,20
01-14-2021,22,22,22
01-15-2021,22,22,22
01-16-2021,20,20,20
01-17-2021,18,18,18
01-18-2021,15,15,15
01-19-2021,16,15,16
01-20-2021,16,15,17
01-21-2021,16,15,17
01-22-2021,16,15,17
01-23-2021,16,15,17
01-24-2021,16,15,17
01-25-2021,15,14,17
01-26-2021,15,14,17
01-27-2021,15,14,18
01-28-2021,15,13,18
01-29-2021,15,12,18
01-30-2021,15,12,17
01-31-2021,15,12,18
02-01-2021,15,12,18
02-02-2021,15,11,18
02-03-2021,15,11,18
02-04-2021,13,10,18
02-05-2021,13,10,18
02-06-2021,13,10,18
02-07-2021,13,9,19
02-08-2021,13,8,19
02-09-2021,13,8,19
02-10-2021,13,8,19
02-11-2021,13,8,19
02-12-2021,13,8,19
02-13-2021,13,7,19
02-14-2021,13,7,19
02-15-2021,13,7,19
02-16-2021,13,7,19
02-17-2021,12,7,20
02-18-2021,12,8,20
02-19-2021,12,7,20
02-20-2021,12,6,20
02-21-2021,12,6,20
02-22-2021,12,6,20
02-23-2021,12,6,21
02-24-2021,12,6,21
02-25-2021,12,6,21
02-26-2021,12,6,21
02-27-2021,12,6,21
02-28-2021,12,6,21
03-01-2021,12,6,21
03-02-2021,12,5,21
03-03-2021,12,5,22
03-04-2021,11,5,22
03-05-2021,11,5,22
03-06-2021,11,5,22
03-07-2021,11,5,22
03-08-2021,10,5,22
03-09-2021,10,5,22
03-10-2021,10,5,22
03-11-2021,10,5,22
03-12-2021,10,5,22
03-13-2021,10,5,22
