date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-10-2021,53,52,53
01-11-2021,50,49,50
01-12-2021,48,46,48
01-13-2021,47,47,47
01-14-2021,42,42,44
01-15-2021,40,38,40
01-16-2021,37,36,40
01-17-2021,37,37,38
01-18-2021,38,36,39
01-19-2021,36,34,36
01-20-2021,34,34,35
01-21-2021,34,33,35
01-22-2021,34,31,35
01-23-2021,32,31,36
01-24-2021,32,30,36
01-25-2021,32,30,36
01-26-2021,32,29,36
01-27-2021,32,29,35
01-28-2021,31,28,35
01-29-2021,32,28,35
01-30-2021,32,27,35
01-31-2021,32,27,37
02-01-2021,32,27,37
02-02-2021,33,27,39
02-03-2021,34,26,40
02-04-2021,34,25,41
02-05-2021,33,25,42
02-06-2021,33,25,42
02-07-2021,33,24,42
02-08-2021,33,24,44
02-09-2021,34,24,44
02-10-2021,35,24,46
02-11-2021,34,24,46
02-12-2021,34,24,48
02-13-2021,34,23,49
02-14-2021,34,23,50
02-15-2021,34,23,51
02-16-2021,34,23,54
02-17-2021,35,23,55
02-18-2021,35,23,56
02-19-2021,36,23,58
02-20-2021,36,23,59
02-21-2021,36,23,61
02-22-2021,36,23,62
02-23-2021,37,22,63
02-24-2021,36,22,66
02-25-2021,36,22,67
02-26-2021,36,22,69
02-27-2021,37,22,71
02-28-2021,38,22,71
03-01-2021,39,22,73
03-02-2021,39,22,74
03-03-2021,39,21,76
03-04-2021,39,20,78
03-05-2021,39,21,79
03-06-2021,40,21,80
03-07-2021,41,21,81
03-08-2021,41,21,83
03-09-2021,41,21,84
03-10-2021,42,21,86
03-11-2021,42,21,87
03-12-2021,43,21,89
03-13-2021,43,21,90
