date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-10-2021,208,204,210
01-11-2021,198,194,201
01-12-2021,185,180,188
01-13-2021,168,167,171
01-14-2021,165,160,166
01-15-2021,159,155,160
01-16-2021,144,142,151
01-17-2021,143,139,145
01-18-2021,138,133,141
01-19-2021,142,139,145
01-20-2021,140,137,141
01-21-2021,140,137,145
01-22-2021,140,135,151
01-23-2021,141,131,157
01-24-2021,142,129,164
01-25-2021,143,126,177
01-26-2021,145,125,189
01-27-2021,150,126,203
01-28-2021,151,123,219
01-29-2021,155,123,233
01-30-2021,158,124,243
01-31-2021,164,125,247
02-01-2021,168,124,248
02-02-2021,173,125,250
02-03-2021,178,124,246
02-04-2021,181,126,247
02-05-2021,182,126,246
02-06-2021,181,126,245
02-07-2021,180,121,242
02-08-2021,177,114,240
02-09-2021,174,106,238
02-10-2021,171,101,236
02-11-2021,169,97,235
02-12-2021,165,92,234
02-13-2021,163,90,234
02-14-2021,158,88,233
02-15-2021,152,87,232
02-16-2021,146,84,235
02-17-2021,142,83,232
02-18-2021,137,79,233
02-19-2021,133,79,236
02-20-2021,129,78,236
02-21-2021,128,76,235
02-22-2021,126,75,234
02-23-2021,123,74,233
02-24-2021,122,74,233
02-25-2021,121,70,233
02-26-2021,121,69,233
02-27-2021,121,69,233
02-28-2021,120,68,233
03-01-2021,120,67,236
03-02-2021,119,67,237
03-03-2021,118,66,238
03-04-2021,118,63,239
03-05-2021,118,63,240
03-06-2021,118,62,241
03-07-2021,117,61,242
03-08-2021,117,60,242
03-09-2021,116,59,242
03-10-2021,116,59,244
03-11-2021,116,58,245
03-12-2021,117,58,247
03-13-2021,117,57,246
