date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-10-2021,693,683,704
01-11-2021,679,666,690
01-12-2021,640,633,651
01-13-2021,615,603,627
01-14-2021,603,594,613
01-15-2021,572,560,584
01-16-2021,557,546,566
01-17-2021,553,543,563
01-18-2021,557,544,563
01-19-2021,539,527,548
01-20-2021,548,536,554
01-21-2021,549,537,561
01-22-2021,553,532,569
01-23-2021,554,525,578
01-24-2021,553,522,585
01-25-2021,559,515,596
01-26-2021,560,512,605
01-27-2021,565,508,618
01-28-2021,568,504,628
01-29-2021,573,499,645
01-30-2021,575,493,657
01-31-2021,583,494,672
02-01-2021,589,493,690
02-02-2021,596,489,709
02-03-2021,602,484,729
02-04-2021,608,484,747
02-05-2021,612,480,765
02-06-2021,617,478,778
02-07-2021,621,473,790
02-08-2021,621,474,803
02-09-2021,626,470,821
02-10-2021,628,464,836
02-11-2021,635,458,850
02-12-2021,639,456,865
02-13-2021,643,455,880
02-14-2021,645,451,893
02-15-2021,648,450,911
02-16-2021,650,447,925
02-17-2021,654,443,940
02-18-2021,657,439,952
02-19-2021,662,436,966
02-20-2021,665,434,980
02-21-2021,668,431,994
02-22-2021,671,428,1004
02-23-2021,674,425,1015
02-24-2021,675,425,1025
02-25-2021,677,422,1034
02-26-2021,678,418,1043
02-27-2021,679,416,1050
02-28-2021,680,412,1059
03-01-2021,681,410,1065
03-02-2021,683,406,1069
03-03-2021,685,404,1072
03-04-2021,684,401,1074
03-05-2021,682,398,1073
03-06-2021,682,396,1072
03-07-2021,681,392,1071
03-08-2021,681,389,1067
03-09-2021,677,386,1065
03-10-2021,674,384,1062
03-11-2021,671,382,1057
03-12-2021,668,377,1048
03-13-2021,665,374,1040
