date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-10-2021,42,41,43
01-11-2021,68,67,69
01-12-2021,66,64,67
01-13-2021,64,62,65
01-14-2021,65,61,65
01-15-2021,59,58,62
01-16-2021,59,59,61
01-17-2021,58,56,58
01-18-2021,29,29,31
01-19-2021,29,28,30
01-20-2021,27,26,29
01-21-2021,27,26,29
01-22-2021,27,26,29
01-23-2021,28,25,29
01-24-2021,28,24,29
01-25-2021,28,23,29
01-26-2021,26,23,29
01-27-2021,25,23,29
01-28-2021,26,21,29
01-29-2021,25,21,29
01-30-2021,25,21,29
01-31-2021,25,21,29
02-01-2021,25,20,30
02-02-2021,25,20,30
02-03-2021,25,20,30
02-04-2021,25,20,30
02-05-2021,24,20,30
02-06-2021,24,19,30
02-07-2021,23,18,29
02-08-2021,23,17,30
02-09-2021,23,16,30
02-10-2021,23,16,30
02-11-2021,23,16,31
02-12-2021,23,16,31
02-13-2021,22,16,30
02-14-2021,22,15,31
02-15-2021,21,15,33
02-16-2021,22,14,33
02-17-2021,22,14,33
02-18-2021,22,13,33
02-19-2021,22,12,34
02-20-2021,21,12,34
02-21-2021,21,12,34
02-22-2021,21,12,34
02-23-2021,20,12,35
02-24-2021,19,12,35
02-25-2021,19,11,35
02-26-2021,19,11,35
02-27-2021,19,11,35
02-28-2021,19,11,36
03-01-2021,19,10,36
03-02-2021,19,10,36
03-03-2021,20,10,37
03-04-2021,19,10,38
03-05-2021,19,10,38
03-06-2021,19,10,37
03-07-2021,19,10,38
03-08-2021,19,10,39
03-09-2021,19,10,39
03-10-2021,19,10,39
03-11-2021,18,10,40
03-12-2021,18,9,40
03-13-2021,17,8,40
