date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
01-10-2021,80,78,82
01-11-2021,77,77,77
01-12-2021,81,79,82
01-13-2021,71,68,72
01-14-2021,71,70,72
01-15-2021,69,67,70
01-16-2021,66,65,68
01-17-2021,66,65,67
01-18-2021,61,61,62
01-19-2021,59,58,61
01-20-2021,57,54,58
01-21-2021,57,54,58
01-22-2021,57,54,58
01-23-2021,56,51,58
01-24-2021,54,51,60
01-25-2021,54,49,60
01-26-2021,54,48,61
01-27-2021,53,47,61
01-28-2021,53,46,61
01-29-2021,53,46,62
01-30-2021,53,44,63
01-31-2021,53,44,63
02-01-2021,54,44,64
02-02-2021,54,44,64
02-03-2021,54,43,65
02-04-2021,55,42,67
02-05-2021,54,42,68
02-06-2021,52,42,68
02-07-2021,52,42,68
02-08-2021,52,41,70
02-09-2021,53,40,71
02-10-2021,53,40,73
02-11-2021,52,40,73
02-12-2021,51,39,75
02-13-2021,51,38,76
02-14-2021,51,38,77
02-15-2021,51,37,77
02-16-2021,51,36,78
02-17-2021,51,35,79
02-18-2021,51,35,79
02-19-2021,52,32,81
02-20-2021,51,32,82
02-21-2021,51,32,82
02-22-2021,51,30,82
02-23-2021,51,29,83
02-24-2021,51,28,85
02-25-2021,51,28,86
02-26-2021,51,28,87
02-27-2021,51,27,88
02-28-2021,51,27,89
03-01-2021,50,26,90
03-02-2021,50,24,90
03-03-2021,50,24,91
03-04-2021,50,24,92
03-05-2021,49,24,92
03-06-2021,48,23,93
03-07-2021,48,23,93
03-08-2021,48,23,94
03-09-2021,49,23,95
03-10-2021,49,22,96
03-11-2021,49,21,97
03-12-2021,49,21,97
03-13-2021,48,21,97
