region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,82.31,161,147,187,81.02,84.39,161 [147 - 187],82.31% [81.02% - 84.39%],195,86,371,04-28-2021,projected
2,AL- DOTHAN,83.09,35,30,41,81.13,86.48,35 [30 - 41],83.09% [81.13% - 86.48%],41,15,86,04-28-2021,projected
5,AL- HUNTSVILLE,84.36,70,65,80,82.34,88.24,70 [65 - 80],84.36% [82.34% - 88.24%],82,44,155,04-28-2021,projected
6,AL- MOBILE,98.62,421,386,473,89.17,112.03,421 [386 - 473],98.62% [89.17% - 112.03%],532,262,915,04-28-2021,projected
7,AL- MONTGOMERY,83.1,42,39,51,81.55,87.05,42 [39 - 51],83.1% [81.55% - 87.05%],48,24,109,04-28-2021,projected
9,AL- TUSCALOOSA,81.0,7,6,10,81.0,83.11,7 [6 - 10],81.0% [81.0% - 83.11%],10,10,31,04-28-2021,projected
11,AZ- MESA,90.15,164,151,192,85.45,100.71,164 [151 - 192],90.15% [85.45% - 100.71%],201,108,410,04-28-2021,projected
12,AZ- PHOENIX,85.73,354,327,419,83.06,91.97,354 [327 - 419],85.73% [83.06% - 91.97%],434,232,907,04-28-2021,projected
14,AZ- SUN CITY,84.44,28,26,33,82.35,89.01,28 [26 - 33],84.44% [82.35% - 89.01%],36,19,73,04-28-2021,projected
15,AZ- TUCSON,83.09,61,56,72,81.7,86.34,61 [56 - 72],83.09% [81.7% - 86.34%],78,43,160,04-28-2021,projected
16,AR- FORT SMITH,87.42,84,75,111,82.19,104.12,84 [75 - 111],87.42% [82.19% - 104.12%],95,28,309,04-28-2021,projected
18,AR- JONESBORO,81.55,14,12,19,81.55,85.42,14 [12 - 19],81.55% [81.55% - 85.42%],14,14,49,04-28-2021,projected
19,AR- LITTLE ROCK,81.85,78,71,104,80.81,84.76,78 [71 - 104],81.85% [80.81% - 84.76%],107,47,275,04-28-2021,projected
21,AR- SPRINGDALE,84.26,35,32,42,81.51,90.22,35 [32 - 42],84.26% [81.51% - 90.22%],45,16,108,04-28-2021,projected
22,AR- TEXARKANA,81.43,14,12,19,80.0,85.1,14 [12 - 19],81.43% [80.0% - 85.1%],14,0,50,04-28-2021,projected
23,CA- ORANGE CO.,80.27,11,10,13,80.12,80.52,11 [10 - 13],80.27% [80.12% - 80.52%],21,9,40,04-28-2021,projected
25,CA- BAKERSFIELD,80.19,0,0,2,80.0,80.53,0 [0 - 2],80.19% [80.0% - 80.53%],7,0,19,04-28-2021,projected
31,CA- CHICO,81.88,7,6,10,81.25,84.84,7 [6 - 10],81.88% [81.25% - 84.84%],12,8,31,04-28-2021,projected
33,CA- CONTRA COSTA CO.,81.45,18,16,20,80.75,82.5,18 [16 - 20],81.45% [80.75% - 82.5%],29,15,50,04-28-2021,projected
43,CA- FRESNO,80.35,4,3,5,80.0,80.92,4 [3 - 5],80.35% [80.0% - 80.92%],8,0,21,04-28-2021,projected
56,CA- LOS ANGELES,80.17,22,19,28,80.05,80.42,22 [19 - 28],80.17% [80.05% - 80.42%],43,13,105,04-28-2021,projected
58,CA- MODESTO,80.76,2,1,6,80.0,82.21,2 [1 - 6],80.76% [80.0% - 82.21%],13,0,38,04-28-2021,projected
62,CA- NAPA,81.55,2,1,3,80.17,81.89,2 [1 - 3],81.55% [80.17% - 81.89%],9,1,11,04-28-2021,projected
65,CA- ALAMEDA CO.,81.39,31,28,35,80.65,82.43,31 [28 - 35],81.39% [80.65% - 82.43%],47,22,82,04-28-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.09,0,0,0,80.0,80.28,0 [0 - 0],80.09% [80.0% - 80.28%],1,0,3,04-28-2021,projected
73,CA- REDDING,85.55,48,44,55,82.87,90.35,48 [44 - 55],85.55% [82.87% - 90.35%],60,31,112,04-28-2021,projected
77,CA- SACRAMENTO,81.38,36,32,42,80.65,82.24,36 [32 - 42],81.38% [80.65% - 82.24%],66,31,107,04-28-2021,projected
78,CA- SALINAS,80.0,0,0,1,80.0,81.01,0 [0 - 1],80.0% [80.0% - 81.01%],0,0,8,04-28-2021,projected
79,CA- SAN BERNARDINO,80.22,9,7,11,80.0,80.55,9 [7 - 11],80.22% [80.0% - 80.55%],13,0,32,04-28-2021,projected
80,CA- SAN DIEGO,80.61,24,21,29,80.27,81.12,24 [21 - 29],80.61% [80.27% - 81.12%],43,19,79,04-28-2021,projected
81,CA- SAN FRANCISCO,80.51,20,18,24,80.26,81.26,20 [18 - 24],80.51% [80.26% - 81.26%],26,13,64,04-28-2021,projected
82,CA- SAN JOSE,81.06,20,18,23,80.46,81.85,20 [18 - 23],81.06% [80.46% - 81.85%],32,14,56,04-28-2021,projected
83,CA- SAN LUIS OBISPO,81.75,7,6,7,80.44,82.41,7 [6 - 7],81.75% [80.44% - 82.41%],8,2,11,04-28-2021,projected
85,CA- SAN MATEO CO.,80.7,12,11,15,80.33,81.37,12 [11 - 15],80.7% [80.33% - 81.37%],19,9,37,04-28-2021,projected
86,CA- SANTA BARBARA,80.1,0,0,0,80.0,80.1,0 [0 - 0],80.1% [80.0% - 80.1%],1,0,1,04-28-2021,projected
87,CA- SANTA CRUZ,86.13,14,13,16,82.23,90.58,14 [13 - 16],86.13% [82.23% - 90.58%],22,8,38,04-28-2021,projected
89,CA- SANTA ROSA,80.0,0,0,1,80.0,80.43,0 [0 - 1],80.0% [80.0% - 80.43%],0,0,8,04-28-2021,projected
91,CA- STOCKTON,81.41,10,9,12,80.66,82.54,10 [9 - 12],81.41% [80.66% - 82.54%],15,7,27,04-28-2021,projected
96,CA- VENTURA,80.51,3,2,4,80.06,80.76,3 [2 - 4],80.51% [80.06% - 80.76%],8,1,12,04-28-2021,projected
101,CO- BOULDER,85.68,21,19,23,83.16,89.47,21 [19 - 23],85.68% [83.16% - 89.47%],27,15,45,04-28-2021,projected
102,CO- COLORADO SPRINGS,92.75,92,83,103,86.38,100.58,92 [83 - 103],92.75% [86.38% - 100.58%],132,66,213,04-28-2021,projected
103,CO- DENVER,85.99,203,186,228,83.16,89.96,203 [186 - 228],85.99% [83.16% - 89.96%],286,151,476,04-28-2021,projected
104,CO- FORT COLLINS,87.82,42,38,47,83.29,94.4,42 [38 - 47],87.82% [83.29% - 94.4%],50,21,92,04-28-2021,projected
105,CO- GRAND JUNCTION,83.79,21,19,25,81.77,87.07,21 [19 - 25],83.79% [81.77% - 87.07%],30,14,56,04-28-2021,projected
106,CO- GREELEY,84.89,26,24,29,82.32,87.85,26 [24 - 29],84.89% [82.32% - 87.85%],38,18,61,04-28-2021,projected
107,CO- PUEBLO,84.76,24,21,28,82.63,88.4,24 [21 - 28],84.76% [82.63% - 88.4%],38,21,67,04-28-2021,projected
