date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-21-2020,7,3,20
06-22-2020,8,3,20
06-23-2020,8,3,20
06-24-2020,8,3,21
06-25-2020,8,3,21
06-26-2020,8,3,21
06-27-2020,9,3,21
06-28-2020,9,3,21
06-29-2020,9,3,21
06-30-2020,9,3,21
07-01-2020,9,4,21
07-02-2020,9,4,21
07-03-2020,10,4,21
07-04-2020,10,4,21
07-05-2020,10,4,21
07-06-2020,10,4,21
07-07-2020,11,4,21
07-08-2020,11,4,21
07-09-2020,11,4,21
07-10-2020,11,4,21
07-11-2020,11,4,20
07-12-2020,11,4,20
07-13-2020,11,4,20
07-14-2020,11,4,20
07-15-2020,12,5,19
07-16-2020,12,5,19
07-17-2020,12,5,19
07-18-2020,12,5,18
07-19-2020,12,5,18
07-20-2020,12,5,18
07-21-2020,12,5,17
07-22-2020,12,5,17
07-23-2020,12,5,17
07-24-2020,12,5,16
07-25-2020,12,5,16
07-26-2020,12,5,16
07-27-2020,12,5,16
07-28-2020,12,5,15
07-29-2020,12,6,15
07-30-2020,11,6,15
07-31-2020,11,6,14
08-01-2020,11,6,14
08-02-2020,10,6,14
08-03-2020,10,6,13
08-04-2020,10,6,13
08-05-2020,10,6,13
08-06-2020,10,6,13
08-07-2020,10,6,13
08-08-2020,9,6,12
08-09-2020,9,6,12
08-10-2020,9,6,12
08-11-2020,9,6,12
08-12-2020,9,6,12
08-13-2020,9,6,12
08-14-2020,9,6,12
08-15-2020,9,6,11
