date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-21-2020,10,3,26
06-22-2020,11,3,27
06-23-2020,11,3,28
06-24-2020,12,3,28
06-25-2020,13,3,29
06-26-2020,13,4,29
06-27-2020,14,4,29
06-28-2020,15,4,29
06-29-2020,15,4,29
06-30-2020,16,4,29
07-01-2020,16,4,29
07-02-2020,17,4,29
07-03-2020,17,5,28
07-04-2020,18,5,28
07-05-2020,18,5,28
07-06-2020,19,5,27
07-07-2020,19,5,27
07-08-2020,19,6,27
07-09-2020,19,6,27
07-10-2020,20,6,27
07-11-2020,20,6,27
07-12-2020,19,7,26
07-13-2020,19,7,26
07-14-2020,19,7,26
07-15-2020,19,7,26
07-16-2020,19,7,26
07-17-2020,18,8,26
07-18-2020,18,8,26
07-19-2020,18,8,26
07-20-2020,17,8,25
07-21-2020,17,8,25
07-22-2020,17,9,25
07-23-2020,16,9,24
07-24-2020,16,9,24
07-25-2020,16,9,23
07-26-2020,15,9,23
07-27-2020,15,8,22
07-28-2020,15,8,22
07-29-2020,14,8,21
07-30-2020,14,7,20
07-31-2020,14,7,20
08-01-2020,13,6,20
08-02-2020,13,6,19
08-03-2020,12,5,19
08-04-2020,12,5,18
08-05-2020,11,5,18
08-06-2020,11,5,17
08-07-2020,10,4,16
08-08-2020,11,4,16
08-09-2020,10,4,16
08-10-2020,10,4,15
08-11-2020,10,3,15
08-12-2020,9,3,15
08-13-2020,9,3,14
08-14-2020,8,3,14
08-15-2020,8,2,13
