date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-21-2020,13,4,34
06-22-2020,14,4,36
06-23-2020,14,4,37
06-24-2020,14,4,38
06-25-2020,15,4,38
06-26-2020,16,4,39
06-27-2020,16,5,40
06-28-2020,16,5,41
06-29-2020,17,5,41
06-30-2020,17,5,42
07-01-2020,17,5,42
07-02-2020,18,5,42
07-03-2020,18,5,43
07-04-2020,19,5,43
07-05-2020,19,5,44
07-06-2020,20,6,44
07-07-2020,21,6,44
07-08-2020,21,6,44
07-09-2020,21,6,44
07-10-2020,21,6,44
07-11-2020,22,7,44
07-12-2020,22,7,44
07-13-2020,22,7,44
07-14-2020,23,7,43
07-15-2020,23,7,43
07-16-2020,24,8,43
07-17-2020,25,8,42
07-18-2020,25,8,42
07-19-2020,25,8,42
07-20-2020,26,8,41
07-21-2020,26,8,40
07-22-2020,26,8,39
07-23-2020,27,8,38
07-24-2020,27,8,38
07-25-2020,27,8,38
07-26-2020,27,8,38
07-27-2020,27,9,38
07-28-2020,27,9,37
07-29-2020,27,9,36
07-30-2020,27,9,35
07-31-2020,27,9,34
08-01-2020,27,9,34
08-02-2020,27,9,34
08-03-2020,27,9,33
08-04-2020,26,9,33
08-05-2020,26,10,32
08-06-2020,26,10,32
08-07-2020,25,10,31
08-08-2020,24,10,31
08-09-2020,24,10,30
08-10-2020,23,10,30
08-11-2020,23,10,29
08-12-2020,23,10,29
08-13-2020,23,10,28
08-14-2020,23,10,28
08-15-2020,22,10,27
