region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,86.56,204,196,215,85.87,87.33,204 [196 - 215],86.56% [85.87% - 87.33%],554,496,619,02-16-2021,projected
2,AL- DOTHAN,85.87,28,26,31,85.12,86.55,28 [26 - 31],85.87% [85.12% - 86.55%],78,68,87,02-16-2021,projected
5,AL- HUNTSVILLE,90.53,76,73,80,89.57,91.44,76 [73 - 80],90.53% [89.57% - 91.44%],198,180,215,02-16-2021,projected
6,AL- MOBILE,88.09,101,96,105,87.39,88.93,101 [96 - 105],88.09% [87.39% - 88.93%],231,211,255,02-16-2021,projected
7,AL- MONTGOMERY,90.41,62,59,66,89.31,91.51,62 [59 - 66],90.41% [89.31% - 91.51%],161,144,178,02-16-2021,projected
9,AL- TUSCALOOSA,87.21,32,30,33,86.41,87.82,32 [30 - 33],87.21% [86.41% - 87.82%],72,64,78,02-16-2021,projected
11,AZ- MESA,99.44,141,137,145,97.98,101.01,141 [137 - 145],99.44% [97.98% - 101.01%],385,356,416,02-16-2021,projected
12,AZ- PHOENIX,91.89,322,312,333,90.96,92.86,322 [312 - 333],91.89% [90.96% - 92.86%],901,830,974,02-16-2021,projected
14,AZ- SUN CITY,88.4,25,24,26,87.78,89.01,25 [24 - 26],88.4% [87.78% - 89.01%],68,63,73,02-16-2021,projected
15,AZ- TUCSON,89.47,78,75,81,88.72,90.34,78 [75 - 81],89.47% [88.72% - 90.34%],239,220,261,02-16-2021,projected
16,AR- FORT SMITH,86.87,42,41,42,86.56,87.57,42 [41 - 42],86.87% [86.56% - 87.57%],88,84,97,02-16-2021,projected
18,AR- JONESBORO,83.65,10,9,11,83.32,84.31,10 [9 - 11],83.65% [83.32% - 84.31%],33,30,39,02-16-2021,projected
19,AR- LITTLE ROCK,86.81,162,155,172,86.03,87.57,162 [155 - 172],86.81% [86.03% - 87.57%],393,348,437,02-16-2021,projected
21,AR- SPRINGDALE,90.6,51,48,52,89.65,91.54,51 [48 - 52],90.6% [89.65% - 91.54%],112,102,122,02-16-2021,projected
22,AR- TEXARKANA,88.78,43,41,45,87.96,89.39,43 [41 - 45],88.78% [87.96% - 89.39%],86,78,92,02-16-2021,projected
23,CA- ORANGE CO.,87.25,213,207,220,86.73,87.75,213 [207 - 220],87.25% [86.73% - 87.75%],555,515,593,02-16-2021,projected
25,CA- BAKERSFIELD,89.76,150,146,155,89.18,90.4,150 [146 - 155],89.76% [89.18% - 90.4%],353,332,376,02-16-2021,projected
31,CA- CHICO,86.09,14,13,15,85.47,86.72,14 [13 - 15],86.09% [85.47% - 86.72%],39,35,43,02-16-2021,projected
33,CA- CONTRA COSTA CO.,87.04,54,52,56,86.59,87.54,54 [52 - 56],87.04% [86.59% - 87.54%],141,132,151,02-16-2021,projected
43,CA- FRESNO,89.64,70,67,72,89.11,90.21,70 [67 - 72],89.64% [89.11% - 90.21%],220,208,233,02-16-2021,projected
56,CA- LOS ANGELES,87.1,536,521,550,86.63,87.55,536 [521 - 550],87.1% [86.63% - 87.55%],1762,1644,1872,02-16-2021,projected
58,CA- MODESTO,92.27,85,82,87,91.52,92.97,85 [82 - 87],92.27% [91.52% - 92.97%],211,198,223,02-16-2021,projected
