date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
08-30-2020,3,3,3
08-31-2020,3,3,3
09-01-2020,3,3,3
09-02-2020,3,3,3
09-03-2020,3,3,3
09-04-2020,3,3,3
09-05-2020,3,3,3
09-06-2020,3,3,3
09-07-2020,3,3,3
09-08-2020,3,3,4
09-09-2020,3,3,4
09-10-2020,4,4,4
09-11-2020,4,4,5
09-12-2020,4,4,5
09-13-2020,5,5,5
09-14-2020,5,5,6
09-15-2020,5,5,7
09-16-2020,5,5,8
09-17-2020,6,6,8
09-18-2020,6,6,8
09-19-2020,8,6,8
09-20-2020,8,7,9
09-21-2020,8,7,9
09-22-2020,8,7,9
09-23-2020,8,8,9
09-24-2020,9,8,11
09-25-2020,9,8,11
09-26-2020,10,8,12
09-27-2020,10,8,13
09-28-2020,11,8,13
09-29-2020,11,8,13
09-30-2020,11,10,15
10-01-2020,11,11,15
10-02-2020,12,11,16
10-03-2020,13,11,17
10-04-2020,13,11,18
10-05-2020,13,11,19
10-06-2020,14,11,19
10-07-2020,14,11,20
10-08-2020,14,12,21
10-09-2020,14,12,22
10-10-2020,16,12,22
10-11-2020,16,12,23
10-12-2020,16,12,25
10-13-2020,16,13,25
10-14-2020,16,13,26
10-15-2020,17,13,26
10-16-2020,17,12,27
10-17-2020,17,12,27
10-18-2020,18,12,28
10-19-2020,18,12,29
10-20-2020,18,12,30
10-21-2020,19,11,30
10-22-2020,19,11,32
10-23-2020,19,10,32
10-24-2020,19,10,32
