date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-20-2020,8,8,8
09-21-2020,8,8,8
09-22-2020,9,9,9
09-23-2020,15,15,16
09-24-2020,15,15,16
09-25-2020,16,16,16
09-26-2020,16,16,17
09-27-2020,15,15,15
09-28-2020,14,14,16
09-29-2020,20,20,23
09-30-2020,16,16,18
10-01-2020,17,17,18
10-02-2020,16,16,16
10-03-2020,17,17,17
10-04-2020,17,17,18
10-05-2020,18,17,20
10-06-2020,19,18,21
10-07-2020,19,18,22
10-08-2020,20,18,23
10-09-2020,22,18,27
10-10-2020,23,19,29
10-11-2020,23,19,30
10-12-2020,24,19,31
10-13-2020,25,20,33
10-14-2020,25,20,35
10-15-2020,26,20,37
10-16-2020,27,20,39
10-17-2020,27,20,40
10-18-2020,27,20,42
10-19-2020,28,20,45
10-20-2020,28,20,47
10-21-2020,29,20,49
10-22-2020,29,21,52
10-23-2020,30,21,54
10-24-2020,31,21,57
10-25-2020,31,21,59
10-26-2020,32,21,61
10-27-2020,32,21,65
10-28-2020,32,21,68
10-29-2020,32,21,70
10-30-2020,32,21,72
10-31-2020,33,19,74
11-01-2020,33,18,76
11-02-2020,33,17,78
11-03-2020,34,17,86
11-04-2020,34,17,88
11-05-2020,36,17,93
11-06-2020,36,17,95
11-07-2020,37,17,102
11-08-2020,36,16,104
11-09-2020,37,17,108
11-10-2020,37,16,109
11-11-2020,39,18,115
11-12-2020,39,16,116
11-13-2020,38,15,117
11-14-2020,38,15,118
11-15-2020,37,14,117
11-16-2020,36,13,118
11-17-2020,36,13,117
11-18-2020,35,12,115
11-19-2020,34,12,114
11-20-2020,33,11,112
11-21-2020,33,11,111
