date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
06-14-2020,14,0,40
06-15-2020,14,0,40
06-16-2020,13,0,39
06-17-2020,13,0,38
06-18-2020,13,0,37
06-19-2020,13,0,37
06-20-2020,13,0,36
06-21-2020,12,0,36
06-22-2020,11,0,35
06-23-2020,11,0,35
06-24-2020,11,0,35
06-25-2020,11,0,34
06-26-2020,11,0,33
06-27-2020,11,0,32
06-28-2020,11,0,31
06-29-2020,11,0,30
06-30-2020,11,0,30
07-01-2020,11,0,29
07-02-2020,11,0,29
07-03-2020,10,0,29
07-04-2020,9,0,29
07-05-2020,9,0,29
07-06-2020,8,0,29
07-07-2020,8,0,28
07-08-2020,8,0,27
07-09-2020,8,0,26
07-10-2020,7,0,25
07-11-2020,7,0,25
07-12-2020,7,0,24
07-13-2020,7,0,23
07-14-2020,7,0,23
07-15-2020,7,0,23
07-16-2020,7,0,23
07-17-2020,7,0,22
07-18-2020,7,0,22
07-19-2020,7,0,21
07-20-2020,7,0,21
07-21-2020,6,0,20
07-22-2020,6,0,19
07-23-2020,6,0,18
07-24-2020,6,0,18
07-25-2020,5,0,18
07-26-2020,5,0,16
07-27-2020,4,0,16
07-28-2020,4,0,16
07-29-2020,3,0,15
07-30-2020,3,0,15
07-31-2020,3,0,15
08-01-2020,3,0,15
08-02-2020,3,0,15
08-03-2020,3,0,15
08-04-2020,3,0,14
08-05-2020,3,0,13
08-06-2020,3,0,12
08-07-2020,3,0,11
08-08-2020,2,0,10
