date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-28-2021,43,41,45
03-01-2021,41,39,43
03-02-2021,39,37,42
03-03-2021,37,35,39
03-04-2021,38,37,41
03-05-2021,37,36,41
03-06-2021,37,36,37
03-07-2021,37,35,37
03-08-2021,36,35,37
03-09-2021,36,35,36
03-10-2021,35,34,36
03-11-2021,35,32,36
03-12-2021,32,30,35
03-13-2021,31,27,33
03-14-2021,27,27,32
03-15-2021,27,26,30
03-16-2021,26,25,29
03-17-2021,26,25,29
03-18-2021,26,23,28
03-19-2021,25,22,28
03-20-2021,24,20,27
03-21-2021,23,20,26
03-22-2021,22,19,26
03-23-2021,20,17,26
03-24-2021,19,16,26
03-25-2021,19,15,23
03-26-2021,18,13,22
03-27-2021,18,11,22
03-28-2021,18,11,22
03-29-2021,17,11,21
03-30-2021,16,11,20
03-31-2021,14,11,19
04-01-2021,14,10,19
04-02-2021,13,9,19
04-03-2021,12,8,19
04-04-2021,12,7,19
04-05-2021,12,7,18
04-06-2021,11,6,17
04-07-2021,11,6,16
04-08-2021,11,6,15
04-09-2021,11,6,15
04-10-2021,11,5,14
04-11-2021,10,5,14
04-12-2021,10,5,14
04-13-2021,8,4,14
04-14-2021,8,4,14
04-15-2021,8,3,13
04-16-2021,8,3,13
04-17-2021,7,2,13
04-18-2021,7,2,13
04-19-2021,7,2,13
04-20-2021,6,2,12
04-21-2021,6,2,11
04-22-2021,6,2,11
04-23-2021,5,1,11
04-24-2021,5,1,11
04-25-2021,5,1,11
04-26-2021,5,1,11
04-27-2021,4,1,11
04-28-2021,4,1,11
04-29-2021,3,1,11
04-30-2021,3,1,10
05-01-2021,3,1,10
