date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-28-2021,139,137,144
03-01-2021,138,134,144
03-02-2021,137,131,144
03-03-2021,136,130,147
03-04-2021,115,109,120
03-05-2021,115,109,120
03-06-2021,113,108,118
03-07-2021,111,107,117
03-08-2021,109,104,114
03-09-2021,106,103,111
03-10-2021,105,101,109
03-11-2021,102,96,105
03-12-2021,97,92,101
03-13-2021,92,87,97
03-14-2021,88,83,93
03-15-2021,85,79,88
03-16-2021,80,73,86
03-17-2021,75,69,82
03-18-2021,71,64,78
03-19-2021,67,58,75
03-20-2021,62,54,71
03-21-2021,58,49,67
03-22-2021,55,46,63
03-23-2021,50,41,61
03-24-2021,48,37,58
03-25-2021,45,33,55
03-26-2021,43,31,53
03-27-2021,41,29,53
03-28-2021,39,27,51
03-29-2021,36,26,50
03-30-2021,35,24,48
03-31-2021,34,23,47
04-01-2021,33,22,45
04-02-2021,31,20,45
04-03-2021,29,19,43
04-04-2021,27,18,41
04-05-2021,27,17,40
04-06-2021,26,16,40
04-07-2021,25,15,40
04-08-2021,25,14,37
04-09-2021,24,13,36
04-10-2021,23,11,35
04-11-2021,22,11,35
04-12-2021,20,11,35
04-13-2021,20,9,33
04-14-2021,19,8,33
04-15-2021,19,8,32
04-16-2021,18,8,32
04-17-2021,18,8,31
04-18-2021,17,8,31
04-19-2021,15,6,29
04-20-2021,15,6,29
04-21-2021,14,5,28
04-22-2021,14,5,28
04-23-2021,14,4,27
04-24-2021,13,4,26
04-25-2021,12,3,26
04-26-2021,12,3,25
04-27-2021,12,3,25
04-28-2021,11,3,23
04-29-2021,11,3,22
04-30-2021,11,2,22
05-01-2021,10,2,22
