date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
02-28-2021,46,46,47
03-01-2021,46,44,46
03-02-2021,44,41,46
03-03-2021,41,40,44
03-04-2021,43,42,43
03-05-2021,42,40,43
03-06-2021,40,39,42
03-07-2021,39,39,40
03-08-2021,39,37,39
03-09-2021,37,37,39
03-10-2021,37,37,37
03-11-2021,36,33,39
03-12-2021,34,28,37
03-13-2021,28,26,36
03-14-2021,27,23,31
03-15-2021,26,20,29
03-16-2021,23,20,27
03-17-2021,23,19,23
03-18-2021,20,19,23
03-19-2021,20,16,23
03-20-2021,19,15,21
03-21-2021,19,15,21
03-22-2021,17,15,19
03-23-2021,17,15,19
03-24-2021,16,13,18
03-25-2021,16,13,18
03-26-2021,16,13,17
03-27-2021,14,12,17
03-28-2021,13,12,16
03-29-2021,13,9,16
03-30-2021,13,9,16
03-31-2021,13,5,16
04-01-2021,12,5,14
04-02-2021,12,5,14
04-03-2021,12,5,14
04-04-2021,12,5,14
04-05-2021,10,5,14
04-06-2021,7,4,12
04-07-2021,7,4,12
04-08-2021,5,4,14
04-09-2021,5,4,14
04-10-2021,5,3,14
04-11-2021,5,3,14
04-12-2021,5,3,14
04-13-2021,5,3,11
04-14-2021,4,3,11
04-15-2021,4,3,11
04-16-2021,4,3,11
04-17-2021,4,3,9
04-18-2021,4,3,9
04-19-2021,4,2,8
04-20-2021,4,2,8
04-21-2021,4,2,8
04-22-2021,4,0,8
04-23-2021,4,0,6
04-24-2021,3,0,6
04-25-2021,3,0,6
04-26-2021,3,0,6
04-27-2021,3,0,6
04-28-2021,3,0,6
04-29-2021,3,0,6
04-30-2021,3,0,6
05-01-2021,2,0,6
