region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,80.31,179,167,198,80.2,80.51,179 [167 - 198],80.31% [80.2% - 80.51%],26,17,43,04-28-2021,projected
2,AL- DOTHAN,80.38,35,34,40,80.3,80.53,35 [34 - 40],80.38% [80.3% - 80.53%],5,4,7,04-28-2021,projected
5,AL- HUNTSVILLE,80.53,70,66,79,80.32,80.8,70 [66 - 79],80.53% [80.32% - 80.8%],10,6,15,04-28-2021,projected
6,AL- MOBILE,82.49,495,462,539,81.44,83.64,495 [462 - 539],82.49% [81.44% - 83.64%],71,41,104,04-28-2021,projected
7,AL- MONTGOMERY,80.39,42,38,48,80.19,80.58,42 [38 - 48],80.39% [80.19% - 80.58%],6,3,9,04-28-2021,projected
9,AL- TUSCALOOSA,80.1,7,7,10,80.1,80.4,7 [7 - 10],80.1% [80.1% - 80.4%],1,1,4,04-28-2021,projected
11,AZ- MESA,81.36,182,170,205,80.76,82.42,182 [170 - 205],81.36% [80.76% - 82.42%],27,15,48,04-28-2021,projected
12,AZ- PHOENIX,80.77,389,364,442,80.44,81.47,389 [364 - 442],80.77% [80.44% - 81.47%],58,33,111,04-28-2021,projected
14,AZ- SUN CITY,80.62,33,31,37,80.37,80.99,33 [31 - 37],80.62% [80.37% - 80.99%],5,3,8,04-28-2021,projected
15,AZ- TUCSON,80.44,77,72,86,80.28,80.79,77 [72 - 86],80.44% [80.28% - 80.79%],11,7,20,04-28-2021,projected
16,AR- FORT SMITH,80.62,52,46,76,80.16,82.11,52 [46 - 76],80.62% [80.16% - 82.11%],8,2,27,04-28-2021,projected
18,AR- JONESBORO,80.22,14,14,19,80.22,80.55,14 [14 - 19],80.22% [80.22% - 80.55%],2,2,5,04-28-2021,projected
19,AR- LITTLE ROCK,80.24,94,87,115,80.12,80.45,94 [87 - 115],80.24% [80.12% - 80.45%],14,7,26,04-28-2021,projected
21,AR- SPRINGDALE,80.47,35,32,45,80.47,81.04,35 [32 - 45],80.47% [80.47% - 81.04%],5,5,11,04-28-2021,projected
22,AR- TEXARKANA,80.2,14,12,18,80.0,80.51,14 [12 - 18],80.2% [80.0% - 80.51%],2,0,5,04-28-2021,projected
23,CA- ORANGE CO.,80.05,25,23,29,80.03,80.1,25 [23 - 29],80.05% [80.03% - 80.1%],4,2,8,04-28-2021,projected
25,CA- BAKERSFIELD,80.06,10,8,12,80.0,80.11,10 [8 - 12],80.06% [80.0% - 80.11%],2,0,4,04-28-2021,projected
31,CA- CHICO,80.31,14,13,16,80.16,80.62,14 [13 - 16],80.31% [80.16% - 80.62%],2,1,4,04-28-2021,projected
33,CA- CONTRA COSTA CO.,80.25,33,30,36,80.15,80.35,33 [30 - 36],80.25% [80.15% - 80.35%],5,3,7,04-28-2021,projected
43,CA- FRESNO,80.13,11,9,14,80.04,80.22,11 [9 - 14],80.13% [80.04% - 80.22%],3,1,5,04-28-2021,projected
56,CA- LOS ANGELES,80.04,61,55,73,80.02,80.09,61 [55 - 73],80.04% [80.02% - 80.09%],10,4,22,04-28-2021,projected
58,CA- MODESTO,80.23,25,21,27,80.06,80.35,25 [21 - 27],80.23% [80.06% - 80.35%],4,1,6,04-28-2021,projected
62,CA- NAPA,80.17,7,6,7,80.17,80.17,7 [6 - 7],80.17% [80.17% - 80.17%],1,1,1,04-28-2021,projected
65,CA- ALAMEDA CO.,80.24,52,48,56,80.15,80.36,52 [48 - 56],80.24% [80.15% - 80.36%],8,5,12,04-28-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.0,0,0,1,80.0,80.09,0 [0 - 1],80.0% [80.0% - 80.09%],0,0,1,04-28-2021,projected
73,CA- REDDING,80.74,53,49,58,80.37,81.02,53 [49 - 58],80.74% [80.37% - 81.02%],8,4,11,04-28-2021,projected
77,CA- SACRAMENTO,80.25,81,74,87,80.15,80.38,81 [74 - 87],80.25% [80.15% - 80.38%],12,7,18,04-28-2021,projected
78,CA- SALINAS,80.13,5,4,6,80.0,80.13,5 [4 - 6],80.13% [80.0% - 80.13%],1,0,1,04-28-2021,projected
79,CA- SAN BERNARDINO,80.07,22,19,26,80.03,80.12,22 [19 - 26],80.07% [80.03% - 80.12%],4,2,7,04-28-2021,projected
80,CA- SAN DIEGO,80.14,56,51,63,80.07,80.23,56 [51 - 63],80.14% [80.07% - 80.23%],10,5,16,04-28-2021,projected
81,CA- SAN FRANCISCO,80.1,35,32,40,80.06,80.2,35 [32 - 40],80.1% [80.06% - 80.2%],5,3,10,04-28-2021,projected
82,CA- SAN JOSE,80.2,40,37,44,80.1,80.33,40 [37 - 44],80.2% [80.1% - 80.33%],6,3,10,04-28-2021,projected
83,CA- SAN LUIS OBISPO,80.22,7,7,8,80.22,80.44,7 [7 - 8],80.22% [80.22% - 80.44%],1,1,2,04-28-2021,projected
85,CA- SAN MATEO CO.,80.11,21,19,24,80.07,80.22,21 [19 - 24],80.11% [80.07% - 80.22%],3,2,6,04-28-2021,projected
86,CA- SANTA BARBARA,80.0,0,0,0,80.0,80.0,0 [0 - 0],80.0% [80.0% - 80.0%],0,0,0,04-28-2021,projected
