region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,87.32,392,361,450,83.97,93.48,392 [361 - 450],87.32% [83.97% - 93.48%],618,335,1138,04-28-2021,projected
2,AL- DOTHAN,87.23,56,53,71,84.29,96.72,56 [53 - 71],87.23% [84.29% - 96.72%],96,57,222,04-28-2021,projected
5,AL- HUNTSVILLE,97.39,211,194,242,89.36,110.21,211 [194 - 242],97.39% [89.36% - 110.21%],327,176,568,04-28-2021,projected
6,AL- MOBILE,120.25,692,640,775,101.53,147.31,692 [640 - 775],120.25% [101.53% - 147.31%],1150,615,1923,04-28-2021,projected
7,AL- MONTGOMERY,87.57,72,67,87,84.66,95.98,72 [67 - 87],87.57% [84.66% - 95.98%],117,72,247,04-28-2021,projected
9,AL- TUSCALOOSA,85.21,33,29,39,81.6,91.12,33 [29 - 39],85.21% [81.6% - 91.12%],52,16,111,04-28-2021,projected
11,AZ- MESA,105.3,309,288,339,95.05,120.86,309 [288 - 339],105.3% [95.05% - 120.86%],501,298,809,04-28-2021,projected
12,AZ- PHOENIX,94.69,692,644,774,88.61,105.36,692 [644 - 774],94.69% [88.61% - 105.36%],1113,652,1921,04-28-2021,projected
14,AZ- SUN CITY,90.99,54,50,60,86.42,97.65,54 [50 - 60],90.99% [86.42% - 97.65%],89,52,143,04-28-2021,projected
15,AZ- TUCSON,89.75,152,139,173,85.43,96.88,152 [139 - 173],89.75% [85.43% - 96.88%],246,137,426,04-28-2021,projected
16,AR- FORT SMITH,117.94,337,292,474,88.27,199.67,337 [292 - 474],117.94% [88.27% - 199.67%],486,106,1533,04-28-2021,projected
18,AR- JONESBORO,91.95,72,64,89,83.43,108.98,72 [64 - 89],91.95% [83.43% - 108.98%],108,31,262,04-28-2021,projected
19,AR- LITTLE ROCK,91.75,468,414,669,84.99,116.63,468 [414 - 669],91.75% [84.99% - 116.63%],678,288,2114,04-28-2021,projected
21,AR- SPRINGDALE,117.09,270,240,405,94.38,203.46,270 [240 - 405],117.09% [94.38% - 203.46%],392,152,1305,04-28-2021,projected
22,AR- TEXARKANA,97.76,126,104,200,82.55,156.73,126 [104 - 200],97.76% [82.55% - 156.73%],174,25,752,04-28-2021,projected
23,CA- ORANGE CO.,80.94,35,32,40,80.5,81.56,35 [32 - 40],80.94% [80.5% - 81.56%],72,38,119,04-28-2021,projected
25,CA- BAKERSFIELD,80.58,7,6,10,80.0,81.38,7 [6 - 10],80.58% [80.0% - 81.38%],21,0,50,04-28-2021,projected
31,CA- CHICO,91.41,47,43,57,85.47,105.16,47 [43 - 57],91.41% [85.47% - 105.16%],73,35,161,04-28-2021,projected
33,CA- CONTRA COSTA CO.,84.44,49,46,56,82.45,87.29,49 [46 - 56],84.44% [82.45% - 87.29%],89,49,146,04-28-2021,projected
43,CA- FRESNO,81.66,15,12,21,80.53,83.68,15 [12 - 21],81.66% [80.53% - 83.68%],38,12,84,04-28-2021,projected
56,CA- LOS ANGELES,80.39,33,28,42,80.12,80.86,33 [28 - 42],80.39% [80.12% - 80.86%],96,31,213,04-28-2021,projected
58,CA- MODESTO,85.93,61,54,75,81.69,92.62,61 [54 - 75],85.93% [81.69% - 92.62%],102,29,217,04-28-2021,projected
62,CA- NAPA,86.53,27,23,33,82.58,95.98,27 [23 - 33],86.53% [82.58% - 95.98%],38,15,93,04-28-2021,projected
65,CA- ALAMEDA CO.,83.4,59,54,65,81.92,84.85,59 [54 - 65],83.4% [81.92% - 84.85%],115,65,164,04-28-2021,projected
