region,region_name,Projected Demand (%),Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound,Lower Projected Demand Bound,Upper Projected Demand Bound,Total Hospitalizations (Range),Total Projected Demand (Range),Max Occupied Beds,Lower Max Occupied Beds,Upper Max Occupied Beds,Last Update,Type
1,AL- BIRMINGHAM,85.87,254,237,280,84.1,88.37,254 [237 - 280],85.87% [84.1% - 88.37%],496,346,707,03-03-2021,projected
2,AL- DOTHAN,81.28,13,12,16,81.05,83.31,13 [12 - 16],81.28% [81.05% - 83.31%],17,14,44,03-03-2021,projected
5,AL- HUNTSVILLE,86.49,50,46,57,84.41,88.88,50 [46 - 57],86.49% [84.41% - 88.88%],122,83,167,03-03-2021,projected
6,AL- MOBILE,86.09,84,80,92,84.55,88.47,84 [80 - 92],86.09% [84.55% - 88.47%],174,130,242,03-03-2021,projected
7,AL- MONTGOMERY,84.46,22,21,25,83.23,85.3,22 [21 - 25],84.46% [83.23% - 85.3%],69,50,82,03-03-2021,projected
9,AL- TUSCALOOSA,85.31,24,22,28,84.31,89.02,24 [22 - 28],85.31% [84.31% - 89.02%],53,43,90,03-03-2021,projected
11,AZ- MESA,88.33,63,60,68,86.52,91.06,63 [60 - 68],88.33% [86.52% - 91.06%],165,129,219,03-03-2021,projected
12,AZ- PHOENIX,85.35,156,148,169,84.08,87.17,156 [148 - 169],85.35% [84.08% - 87.17%],405,309,543,03-03-2021,projected
14,AZ- SUN CITY,83.09,7,7,8,82.47,84.07,7 [7 - 8],83.09% [82.47% - 84.07%],25,20,33,03-03-2021,projected
15,AZ- TUCSON,84.91,52,49,55,83.65,86.5,52 [49 - 55],84.91% [83.65% - 86.5%],124,92,164,03-03-2021,projected
16,AR- FORT SMITH,82.19,14,12,15,81.95,83.04,14 [12 - 15],82.19% [81.95% - 83.04%],28,25,39,03-03-2021,projected
18,AR- JONESBORO,81.77,7,6,9,80.44,83.43,7 [6 - 9],81.77% [80.44% - 83.43%],16,4,31,03-03-2021,projected
19,AR- LITTLE ROCK,84.14,132,122,164,82.49,89.67,132 [122 - 164],84.14% [82.49% - 89.67%],239,144,558,03-03-2021,projected
21,AR- SPRINGDALE,88.51,45,42,52,86.34,92.87,45 [42 - 52],88.51% [86.34% - 92.87%],90,67,136,03-03-2021,projected
22,AR- TEXARKANA,83.67,21,20,27,82.96,90.51,21 [20 - 27],83.67% [82.96% - 90.51%],36,29,103,03-03-2021,projected
23,CA- ORANGE CO.,81.78,46,44,50,81.37,82.29,46 [44 - 50],81.78% [81.37% - 82.29%],136,105,175,03-03-2021,projected
25,CA- BAKERSFIELD,82.57,32,30,34,81.88,83.26,32 [30 - 34],82.57% [81.88% - 83.26%],93,68,118,03-03-2021,projected
31,CA- CHICO,81.41,7,6,7,81.25,81.41,7 [6 - 7],81.41% [81.25% - 81.41%],9,8,9,03-03-2021,projected
33,CA- CONTRA COSTA CO.,83.89,35,33,37,83.05,85.29,35 [33 - 37],83.89% [83.05% - 85.29%],78,61,106,03-03-2021,projected
43,CA- FRESNO,84.73,40,38,43,83.64,85.96,40 [38 - 43],84.73% [83.64% - 85.96%],108,83,136,03-03-2021,projected
56,CA- LOS ANGELES,82.7,227,216,240,82.13,83.37,227 [216 - 240],82.7% [82.13% - 83.37%],669,529,837,03-03-2021,projected
58,CA- MODESTO,86.57,45,42,48,85.06,88.32,45 [42 - 48],86.57% [85.06% - 88.32%],113,87,143,03-03-2021,projected
62,CA- NAPA,83.09,7,7,7,83.09,83.95,7 [7 - 7],83.09% [83.09% - 83.95%],18,18,23,03-03-2021,projected
65,CA- ALAMEDA CO.,81.3,14,13,15,81.01,81.66,14 [13 - 15],81.3% [81.01% - 81.66%],44,34,56,03-03-2021,projected
69,CA- PALM SPR/RANCHO MIR.,80.95,0,0,1,80.76,81.14,0 [0 - 1],80.95% [80.76% - 81.14%],10,8,12,03-03-2021,projected
73,CA- REDDING,83.05,21,19,22,82.59,84.07,21 [19 - 22],83.05% [82.59% - 84.07%],33,28,44,03-03-2021,projected
77,CA- SACRAMENTO,83.72,65,61,70,82.72,84.85,65 [61 - 70],83.72% [82.72% - 84.85%],178,130,232,03-03-2021,projected
78,CA- SALINAS,82.65,7,7,7,81.77,83.03,7 [7 - 7],82.65% [81.77% - 83.03%],21,14,24,03-03-2021,projected
