date,Total Hospitalizations (Median),Lower Hospitalization Bound,Upper Hospitalization Bound
09-06-2020,17,17,17
09-07-2020,18,18,18
09-08-2020,18,17,19
09-09-2020,16,16,16
09-10-2020,17,17,19
09-11-2020,16,16,16
09-12-2020,17,17,18
09-13-2020,17,17,18
09-14-2020,18,17,19
09-15-2020,19,19,19
09-16-2020,19,18,20
09-17-2020,18,18,19
09-18-2020,18,18,18
09-19-2020,19,18,19
09-20-2020,19,19,19
09-21-2020,19,19,19
09-22-2020,19,19,21
09-23-2020,20,19,21
09-24-2020,20,19,22
09-25-2020,20,19,22
09-26-2020,21,18,23
09-27-2020,22,18,24
09-28-2020,21,17,24
09-29-2020,21,17,25
09-30-2020,21,17,25
10-01-2020,21,17,26
10-02-2020,21,15,28
10-03-2020,21,15,29
10-04-2020,22,15,29
10-05-2020,24,16,29
10-06-2020,23,16,31
10-07-2020,23,17,31
10-08-2020,23,17,32
10-09-2020,23,17,32
10-10-2020,23,17,32
10-11-2020,25,18,33
10-12-2020,24,18,33
10-13-2020,26,18,36
10-14-2020,26,18,38
10-15-2020,26,18,38
10-16-2020,26,18,39
10-17-2020,27,18,41
10-18-2020,27,19,42
10-19-2020,29,19,42
10-20-2020,29,18,43
10-21-2020,29,18,45
10-22-2020,30,18,45
10-23-2020,30,18,48
10-24-2020,31,19,50
10-25-2020,31,19,51
10-26-2020,32,19,51
10-27-2020,32,18,54
10-28-2020,32,18,54
10-29-2020,32,19,56
10-30-2020,32,20,57
10-31-2020,31,20,57
11-01-2020,31,20,59
11-02-2020,32,19,60
11-03-2020,32,19,61
11-04-2020,33,19,61
11-05-2020,35,18,63
11-06-2020,33,18,64
11-07-2020,33,18,64
